ID,ENTRYTYPE,journal,title,year,volume,number,url,dblp_key,author,doi,file,grobid-version,note,pages,language,cited_by
001573,article,Journal of Management Information Systems,"We Are All in This Together, or Are We? Job Strain and Coping in the Context of an E-Healthcare System Implementation",2022,39,4,http://www.jmis-web.org/articles/1600,https://dblp.org/rec/journals/jmis/SykesA22,"Sykes, Tracy Ann and Aljafari, Ruba",,,,,,,
001574,article,Journal of Management Information Systems,How Appreciation and Attention Affect Contributions to Electronic Networks of Practice,2022,39,4,http://www.jmis-web.org/articles/1594,https://dblp.org/rec/journals/jmis/TanJD22,"Tan, Xue and Jin, Fujie and Dennis, Alan R.",,,,,,,
001575,article,Journal of Management Information Systems,Impact of an Enterprise System Implementation on Job Outcomes: Challenging the Linearity Assumption,2022,39,1,http://www.jmis-web.org/articles/1557,https://dblp.org/rec/journals/jmis/VenkateshG22,"Venkatesh, Viswanath and Goyal, Sandeep",,,,,,,
001576,article,Journal of Management Information Systems,The Effects of Information Nudges on Consumer Usage of Digital Services under Three-Part Tariffs,2022,39,1,http://www.jmis-web.org/articles/1561,https://dblp.org/rec/journals/jmis/XiaoCBB22,"Xiao, Ping and Chen, Yuanyuan and Bharadwaj, Anandhi and Bao, Weining",,,,,,,
001577,article,Journal of Management Information Systems,Businessperson or Technologist: Stock Market Reaction to the Alignment between CIO Background and Firm Strategy,2022,39,4,http://www.jmis-web.org/articles/1593,https://dblp.org/rec/journals/jmis/BankerFP22,"Banker, Rajiv D. and Feng, Cecilia and Pavlou, Paul A.",,,,,,,
001578,article,Journal of Management Information Systems,Do Computers Reduce the Value of Worker Persistence?,2022,39,1,http://www.jmis-web.org/articles/1558,https://dblp.org/rec/journals/jmis/BrynjolfssonLW22,"Brynjolfsson, Erik and Liu, Meng and Westerman, George",,,,,,,
001579,article,Journal of Management Information Systems,Do Social Dominance-Based Faultlines Help or Hurt Team Performance in Crowdsourcing Tournaments?,2022,39,1,http://www.jmis-web.org/articles/1565,https://dblp.org/rec/journals/jmis/CaoWLLT22,"Cao, Fang and Wang, Weiquan and Lim, Eric Tze Kuan and Liu, Xinmei and Tan, Chee-Wee",,,,,,,
001580,article,Journal of Management Information Systems,To Be or Not to Be ...Human? Theorizing the Role of Human-Like Competencies in Conversational Artificial Intelligence Agents,2022,39,4,http://www.jmis-web.org/articles/1592,https://dblp.org/rec/journals/jmis/ChandraSS22,"Chandra, Shalini and Shirish, Anuragini and Srivastava, Shirish C.",,,,,,,
001581,article,Journal of Management Information Systems,Location-Based Mobile Gaming and Local Depression Trends: A Study of Pokémon Go,2022,39,1,http://www.jmis-web.org/articles/1559,https://dblp.org/rec/journals/jmis/ChengGP22,"Cheng, Zhi and Greenwood, Brad N. and Pavlou, Paul A.",,,,,,,
001582,article,Journal of Management Information Systems,Examining the Impact of Algorithmic Control on Uber Drivers' Technostress,2022,39,2,http://www.jmis-web.org/articles/1572,https://dblp.org/rec/journals/jmis/CramWTB22,"Cram, W. Alec and Wiener, Martin and Tarafdar, Monideepa and Benlian, Alexander",,,,,,,
001583,article,Journal of Management Information Systems,The Impact of Trust and Recommendation Quality on Adopting Interactive and Non-Interactive Recommendation Agents: A Meta-Analysis,2022,39,3,http://www.jmis-web.org/articles/1583,https://dblp.org/rec/journals/jmis/EbrahimiGB22,"Ebrahimi, Sepideh and Ghasemaghaei, Maryam and Benbasat, Izak",,,,,,,
001584,article,Journal of Management Information Systems,Why Do Data Analysts Take IT-Mediated Shortcuts? An Ego-Depletion Perspective,2022,39,2,http://www.jmis-web.org/articles/1574,https://dblp.org/rec/journals/jmis/GhasemaghaeiT22,"Ghasemaghaei, Maryam and Turel, Ofir",,,,,,,
001585,article,Journal of Management Information Systems,Greening the Cloud: A Load Balancing Mechanism to Optimize Cloud Computing Networks,2022,39,2,http://www.jmis-web.org/articles/1575,https://dblp.org/rec/journals/jmis/KumarMSN22,"Kumar, Chetan and Marston, Sean R. and Sen, Ravi and Narisetty, Amar",,,,,,,
001586,article,Journal of Management Information Systems,Assessing and Enhancing Adversarial Robustness of Predictive Analytics: An Empirically Tested Design Framework,2022,39,2,http://www.jmis-web.org/articles/1576,https://dblp.org/rec/journals/jmis/LiC22,"Li, Weifeng and Chai, Yidong",,,,,,,
001587,article,Journal of Management Information Systems,"User Comments in Social Media Firestorms: A Mixed-Method Study of Purpose, Tone, and Motivation",2022,39,3,http://www.jmis-web.org/articles/1581,https://dblp.org/rec/journals/jmis/MatookDW22,"Matook, Sabine and Dennis, Alan R. and Wang, Yazhu Maggie",,,,,,,
001588,article,Journal of Management Information Systems,Why do Family Members Reject AI in Health Care? Competing Effects of Emotions,2022,39,3,http://www.jmis-web.org/articles/1584,https://dblp.org/rec/journals/jmis/ParkWCR22,"Park, Eun Hee and Werder, Karl and Cao, Lan and Ramesh, Balasubramaniam",,,,,,,
001589,article,Journal of Management Information Systems,Leveraging Platform Boundary Resources: The Role of Distributed Sensemaking,2022,39,2,http://www.jmis-web.org/articles/1570,https://dblp.org/rec/journals/jmis/SohG22,"Soh, Franck and Grover, Varun",,,,,,,
001590,article,Journal of Management Information Systems,Repeated IT Interruption: Habituation and Sensitization of User Responses,2022,39,1,http://www.jmis-web.org/articles/1563,https://dblp.org/rec/journals/jmis/WeinertMLW22,"Weinert, Christoph and Maier, Christian and Laumer, Sven and Weitzel, Tim",,,,,,,
001591,article,Journal of Management Information Systems,Is College Education Less Necessary with AI? Evidence from Firm-Level Labor Structure Changes,2022,39,3,http://www.jmis-web.org/articles/1588,https://dblp.org/rec/journals/jmis/XueCFGZ22,"Xue, Mei and Cao, Xing and Feng, Xu and Gu, Bin and Zhang, Yongjie",,,,,,,
001592,article,Journal of Management Information Systems,Motivating the Motivationally Diverse Crowd: Social Value Orientation and Reward Structure in Crowd Idea Generation,2022,39,4,http://www.jmis-web.org/articles/1595,https://dblp.org/rec/journals/jmis/YanH22,"Yan, Bei and Hollingshead, Andrea B.",,,,,,,
001593,article,Journal of Management Information Systems,Algorithmic versus Human Advice: Does Presenting Prediction Performance Matter for Algorithm Appreciation?,2022,39,2,http://www.jmis-web.org/articles/1569,https://dblp.org/rec/journals/jmis/YouYL22,"You, Sangseok and Yang, Cathy Liu and Li, Xitong",,,,,,,
001594,article,Journal of Management Information Systems,Servitization for the Environment? The Impact of Data-Centric Product-Service Models,2022,39,4,http://www.jmis-web.org/articles/1598,https://dblp.org/rec/journals/jmis/ZhangGYY22,"Zhang, Xin and Guo, Xiaolong and Yue, Wei Thoo and Yu, Yugang",,,,,,,
001595,article,Journal of Management Information Systems,Editorial Introduction,2022,39,1,http://www.jmis-web.org/articles/1556,https://dblp.org/rec/journals/jmis/Zwass22,"Zwass, Vladimir",,,,,,,
001596,article,Journal of Management Information Systems,Editorial Introduction,2022,39,2,http://www.jmis-web.org/articles/1567,https://dblp.org/rec/journals/jmis/Zwass22a,"Zwass, Vladimir",,,,,,,
001597,article,Journal of Management Information Systems,Editorial Introduction,2022,39,3,http://www.jmis-web.org/articles/1578,https://dblp.org/rec/journals/jmis/Zwass22b,"Zwass, Vladimir",,,,,,,
001598,article,Journal of Management Information Systems,Editorial Introduction,2022,39,4,http://www.jmis-web.org/articles/1590,https://dblp.org/rec/journals/jmis/Zwass22c,"Zwass, Vladimir",,,,,,,
001599,article,Journal of Management Information Systems,Deep Learning for Information Systems Research,2023,40,1,http://www.jmis-web.org/articles/1612,https://dblp.org/rec/journals/jmis/SamtaniZPCCN23,"Samtani, Sagar and Zhu, Hongyi and Padmanabhan, Balaji and Chai, Yidong and Chen, Hsinchun and Nunamaker Jr., Jay F.",,,,,,,
001600,article,Journal of Management Information Systems,"Special Issue: Information Systems, Artificial Intelligence, and Analytics to Support Value Creation in Communities and Organizations",2023,40,1,http://www.jmis-web.org/articles/1602,https://dblp.org/rec/journals/jmis/VreedeN23,"de Vreede, Gert-Jan and Nunamaker Jr., Jay F.",,,,,,,
001601,article,Journal of Management Information Systems,Trust in Online Ride-Sharing Transactions: Impacts of Heterogeneous Order Features,2023,40,1,http://www.jmis-web.org/articles/1609,https://dblp.org/rec/journals/jmis/ChengFSZM23,"Cheng, Xusen and Fu, Shixuan and Sun, Jianshan and Zuo, Meiyun and Meng, Xiangsong",,,,,,,
001602,article,Journal of Management Information Systems,Leveraging Low Code Development of Smart Personal Assistants: An Integrated Design Approach with the SPADE Method,2023,40,1,http://www.jmis-web.org/articles/1606,https://dblp.org/rec/journals/jmis/ElshanESL23,"Elshan, Edona and Ebel, Philipp and Söllner, Matthias and Leimeister, Jan Marco",,,,,,,
001603,article,Journal of Management Information Systems,Moving Emergency Response Forward: Leveraging Machine-Learning Classification of Disaster-Related Images Posted on Social Media,2023,40,1,http://www.jmis-web.org/articles/1608,https://dblp.org/rec/journals/jmis/JohnsonMRSS23,"Johnson, Matthew and Murthy, Dhiraj and Robertson, Brett W. and Smith, William R. and Stephens, Keri K.",,,,,,,
001604,article,Journal of Management Information Systems,Blood and Water: Information Technology Investment and Control in Family-owned Businesses,2023,40,1,http://www.jmis-web.org/articles/1610,https://dblp.org/rec/journals/jmis/KathuriaKNK23,"Kathuria, Abhishek and Karhade, Prasanna P. and Ning, Xue and Konsynski, Benn R.",,,,,,,
001605,article,Journal of Management Information Systems,The Road to Open News: A Theory of Social Signaling in an Open News Production Community,2023,40,1,http://www.jmis-web.org/articles/1607,https://dblp.org/rec/journals/jmis/ORiordanEFK23,"O'Riordan, Sheila and Emerson, Bill and Feller, Joseph and Kiely, Gaye",,,,,,,
001606,article,Journal of Management Information Systems,Learning with Digital Agents: An Analysis based on the Activity Theory,2023,40,1,http://www.jmis-web.org/articles/1605,https://dblp.org/rec/journals/jmis/DolataKWS23,"Dolata, Mateusz and Katsiuba, Dzmitry and Wellnhammer, Natalie and Schwabe, Gerhard",,,,,,,
001607,article,Journal of Management Information Systems,Formation and Action of a Learning Community with Collaborative Learning Software,2023,40,1,http://www.jmis-web.org/articles/1604,https://dblp.org/rec/journals/jmis/EryilmazTAL23,"Eryilmaz, Evren and Thoms, Brian and Ahmed, Zafor and Lee, Howard",,,,,,,
001608,article,Journal of Management Information Systems,Act and Reflect: Integrating Reflection into Design Thinking,2023,40,1,http://www.jmis-web.org/articles/1603,https://dblp.org/rec/journals/jmis/SchoormannSK23,"Schoormann, Thorsten and Stadtländer, Maren and Knackstedt, Ralf",,,,,,,
001609,article,Journal of Management Information Systems,"Design Concerns for Multiorganizational, Multistakeholder Collaboration: A Study in the Healthcare Industry",2023,40,1,http://www.jmis-web.org/articles/1611,https://dblp.org/rec/journals/jmis/ThiebesGBSS23,"Thiebes, Scott and Gao, Fangjian and Briggs, Robert O. and Schmidt-Kraepelin, Manuel and Sunyaev, Ali",,,,,,,
001610,article,Journal of Management Information Systems,Editorial Introduction,2023,40,1,http://www.jmis-web.org/articles/1601,https://dblp.org/rec/journals/jmis/Zwass23,"Zwass, Vladimir",,,,,,,
001611,article,Journal of Management Information Systems,"Do Risk Preferences Shape the Effect of Online Trading on Trading Frequency, Volume, and Portfolio Performance?",2023,40,2,http://www.jmis-web.org/articles/1618,https://dblp.org/rec/journals/jmis/PanMH023,"Pan, Yang and Mithas, Sunil and Hsieh, JJ Po-An and Liu, Che-Wei",,,,,,,
001612,article,Journal of Management Information Systems,SocioLink: Leveraging Relational Information in Knowledge Graphs for Startup Recommendations,2023,40,2,http://www.jmis-web.org/articles/1624,https://dblp.org/rec/journals/jmis/XuCZ23,"Xu, Ruiyun and Chen, Hailiang and Zhao, J. Leon",,,,,,,
001613,article,Journal of Management Information Systems,Software-Vendor Diversification: A Source of Organizational Rigidity in Adversity?,2023,40,2,http://www.jmis-web.org/articles/1615,https://dblp.org/rec/journals/jmis/GongLR23,"Gong, Jing and Liang, Yi and Ramasubbu, Narayan",,,,,,,
001614,article,Journal of Management Information Systems,Maximizing Online Revisiting and Purchasing: A Clickstream-Based Approach to Enhancing Customer Lifetime Value,2023,40,2,http://www.jmis-web.org/articles/1619,https://dblp.org/rec/journals/jmis/JabrGCP23,"Jabr, Wael and Ghoshal, Abhijeet and Cheng, Yichen and Pavlou, Paul A.",,,,,,,
001615,article,Journal of Management Information Systems,Who Should Own the Data? The Impact of Data Ownership Shift from the Service Provider to Consumers,2023,40,2,http://www.jmis-web.org/articles/1616,https://dblp.org/rec/journals/jmis/LiLF23,"Li, Shilei and Liu, Yang and Feng, Juan",,,,,,,
001616,article,Journal of Management Information Systems,Unbox the Black-Box: Predict and Interpret YouTube Viewership Using Deep Learning,2023,40,2,http://www.jmis-web.org/articles/1621,https://dblp.org/rec/journals/jmis/XieC023,"Xie, Jiaheng and Chai, Yidong and Liu, Xiao",,,,,,,
001617,article,Journal of Management Information Systems,Deep Learning-Based Imputation Method to Enhance Crowdsourced Data on Online Business Directory Platforms for Improved Services,2023,40,2,http://www.jmis-web.org/articles/1623,https://dblp.org/rec/journals/jmis/XuHF23,"Xu, Da and Hu, Paul Jen-Hwa and Fang, Xiao",,,,,,,
001618,article,Journal of Management Information Systems,Explaining the Outcomes of Social Gamification: A Longitudinal Field Experiment,2023,40,2,http://www.jmis-web.org/articles/1617,https://dblp.org/rec/journals/jmis/ZhangJZKL023,"Zhang, Jun and Jiang, Qiqi and Zhang, Wenping and Kang, Lele and Lowry, Paul Benjamin and Xiong, Zhang",,,,,,,
001619,article,Journal of Management Information Systems,Token Incentives in a Volatile Crypto Market: The Effects of Token Price Volatility on User Contribution,2023,40,2,http://www.jmis-web.org/articles/1625,https://dblp.org/rec/journals/jmis/0001FL23,"Chen, Kun and Fan, Yifan and Liao, Stephen Shaoyi",,,,,,,
001620,article,Journal of Management Information Systems,"AI Agents as Team Members: Effects on Satisfaction, Conflict, Trustworthiness, and Willingness to Work With",2023,40,2,http://www.jmis-web.org/articles/1614,https://dblp.org/rec/journals/jmis/DennisLS23,"Dennis, Alan R. and Lakhiwal, Akshat and Sachdeva, Agrim",,,,,,,
001621,article,Journal of Management Information Systems,Thinking Fast and Thinking Slow: Digital Devices' Effects on Cognitive Reflection,2023,40,2,http://www.jmis-web.org/articles/1622,https://dblp.org/rec/journals/jmis/FiglR23,"Figl, Kathrin and Remus, Ulrich",,,,,,,
001622,article,Journal of Management Information Systems,Situational Contingencies in Susceptibility of Social Media to Phishing: A Temptation and Restraint Model,2023,40,2,http://www.jmis-web.org/articles/1620,https://dblp.org/rec/journals/jmis/Qahri-SaremiT23,"Qahri-Saremi, Hamed and Turel, Ofir",,,,,,,
001623,article,Journal of Management Information Systems,Editorial Introduction,2023,40,2,http://www.jmis-web.org/articles/1613,https://dblp.org/rec/journals/jmis/Zwass23a,"Zwass, Vladimir",,,,,,,
0000000003,article,Journal of Management Information Systems,The Impact of Data Accuracy on System Learning,,9,4,,,"Lear, '. and Daniel, Y. and O'leary, E.",,data/pdfs/9_4/OLeary1993.pdf,lfoppiano/grobid:0.8.1,,,,
0000000004,article,Journal of Management Information Systems,Comparing the Modeling Performance of Regression and Neural Networks as Data Quality Varies: A Business Value Approach,,10,1,,,"Bansal, Arun and Kauffman, Robert J and Weitz, Rob R and Wettz, Rob R and Mark, Robert M",,data/pdfs/10_1/BansalKauffmanWeitz1993.pdf,lfoppiano/grobid:0.8.1,,,,
