ID,orig_ID,orig_source,language,number,volume,year,title,journal,author,doi,ENTRYTYPE,pages,dblp_key
D_000216,000216,dblp,,2,8,1999,Drivers and tracers of business process changes,The Journal of Strategic Information Systems,"Kallio, Jukka and Saarinen, Timo and Salo, Seppo and Tinnilä, Markku and Vepsäläinen, Ari P. J.",10.1016/S0963-8687(99)00018-9,article,,https://dblp.org/rec/journals/jsis/KallioSSTV99
D_000217,000217,dblp,,1,8,1999,'Mind the Gap': diagnosing the relationship between the IT organisation and the rest of the business,The Journal of Strategic Information Systems,"Peppard, Joe and Ward, John M.",10.1016/S0963-8687(99)00013-X,article,,https://dblp.org/rec/journals/jsis/PeppardW99
D_000218,000218,dblp,,4,8,1999,Unpacking the systems development process: an empirical application of the CSF concept in a research context,The Journal of Strategic Information Systems,"Butler, Thomas and Fitzgerald, Brian",10.1016/S0963-8687(00)00027-5,article,,https://dblp.org/rec/journals/jsis/ButlerF99
D_000219,000219,dblp,,1,8,1999,Development of IT in Japan amid financial difficulties,The Journal of Strategic Information Systems,"Kokuryo, Jiro",10.1016/S0963-8687(99)00009-8,article,,https://dblp.org/rec/journals/jsis/Kokuryo99
D_000220,000220,dblp,,4,8,1999,Between transient constructs and persistent structures: designing systems in action,The Journal of Strategic Information Systems,"Lanzara, Giovan Francesco",10.1016/S0963-8687(00)00031-7,article,,https://dblp.org/rec/journals/jsis/Lanzara99
D_000221,000221,dblp,,3,8,1999,"International NGOs: networking, information flows and learning",The Journal of Strategic Information Systems,"Madon, Shirin",10.1016/S0963-8687(99)00029-3,article,,https://dblp.org/rec/journals/jsis/Madon99
D_000222,000222,dblp,,2,8,1999,Developing managerial skills in IT organizations - a case study based on action learning,The Journal of Strategic Information Systems,"Mathiassen, Lars and Borum, Finn and Pedersen, Jesper S.",10.1016/S0963-8687(99)00020-7,article,,https://dblp.org/rec/journals/jsis/MathiassenBP99
D_000223,000223,dblp,,4,8,1999,"The Creative Age, Demos: K. Seltzer, T. Bentley; 1999, 91 pages, ISBN 1-898-30970-1",The Journal of Strategic Information Systems,"Powell, Philip",10.1016/S0963-8687(00)00033-0,article,,https://dblp.org/rec/journals/jsis/Powell99c
D_000224,000224,dblp,,3,8,1999,"The 6th European Conference on IT Evaluation: Brunel University, 4-5 November 1999",The Journal of Strategic Information Systems,"Remenyi, Dan",10.1016/S0963-8687(00)00024-X,article,,https://dblp.org/rec/journals/jsis/Remenyi99
D_000225,000225,dblp,,1,8,1999,Learning from singularities: the example of the Asian Financial Crisis: Information technology in the Asia-Pacific: implications of the financial crisis,The Journal of Strategic Information Systems,"Sauer, Chris",10.1016/S0963-8687(99)00008-6,article,,https://dblp.org/rec/journals/jsis/Sauer99
D_000226,000226,dblp,,3,8,1999,Risk mitigation in IT outsourcing strategy revisited: longitudinal case research at LISA,The Journal of Strategic Information Systems,"Willcocks, Leslie P. and Lacity, Mary C. and Kern, Thomas",10.1016/S0963-8687(00)00022-6,article,,https://dblp.org/rec/journals/jsis/WillcocksLK99
D_000227,000227,dblp,,2,8,1999,Moving IS evaluation forward: learning themes and research issues,The Journal of Strategic Information Systems,"Farbey, Barbara and Land, Frank and Targett, David",10.1016/S0963-8687(99)00021-9,article,,https://dblp.org/rec/journals/jsis/FarbeyLT99
D_000228,000228,dblp,,1,8,1999,Editorial,The Journal of Strategic Information Systems,"Galliers, Bob",10.1016/S0963-8687(99)00017-7,article,,https://dblp.org/rec/journals/jsis/Galliers99
D_000229,000229,dblp,,2,8,1999,JSIS 8(2),The Journal of Strategic Information Systems,"Galliers, Bob",10.1016/S0963-8687(99)00023-2,article,,https://dblp.org/rec/journals/jsis/Galliers99a
D_000230,000230,dblp,,4,8,1999,Editorial,The Journal of Strategic Information Systems,"Galliers, Bob",10.1016/S0963-8687(00)00030-5,article,,https://dblp.org/rec/journals/jsis/Galliers99c
D_000231,000231,dblp,,1,8,1999,Can Australia capitalise on the post-crisis opportunity?,The Journal of Strategic Information Systems,"Hayward, B.",10.1016/S0963-8687(99)00011-6,article,,https://dblp.org/rec/journals/jsis/Hayward99
D_000232,000232,dblp,,4,8,1999,When success turns into failure: a package-driven business process re-engineering project in the financial services industry,The Journal of Strategic Information Systems,"Larsen, Melissa A. and Myers, Michael D.",10.1016/S0963-8687(00)00025-1,article,,https://dblp.org/rec/journals/jsis/LarsenM99
D_000233,000233,dblp,,1,8,1999,Virtual partnerships in support of electronic commerce: the case of TCIS,The Journal of Strategic Information Systems,"Leidner, Dorothy E.",10.1016/S0963-8687(99)00012-8,article,,https://dblp.org/rec/journals/jsis/Leidner99
D_000234,000234,dblp,,1,8,1999,"From reengineering to electronic commerce: old questions, new challenges",The Journal of Strategic Information Systems,"O'Callaghan, R.",10.1016/S0963-8687(99)00016-5,article,,https://dblp.org/rec/journals/jsis/OCallaghan99
D_000235,000235,dblp,,4,8,1999,"The New Barbarian Manifesto: Ian Angell, Kogan Page, 2000, ISBN 0-7494-3151-2",The Journal of Strategic Information Systems,"Powell, Philip",10.1016/S0963-8687(00)00032-9,article,,https://dblp.org/rec/journals/jsis/Powell99d
D_000236,000236,dblp,,1,8,1999,IT-enabled organizational transformation: a case study of BPR failure at TELECO,The Journal of Strategic Information Systems,"Sarker, Suprateek and Lee, Allen S.",10.1016/S0963-8687(99)00015-3,article,,https://dblp.org/rec/journals/jsis/SarkerL99
D_000237,000237,dblp,,1,8,1999,IT spending in the midst of the Asian economic downturn: a Singapore perspective,The Journal of Strategic Information Systems,"Soh, Christina and Neo, Boon-Siong",10.1016/S0963-8687(99)00010-4,article,,https://dblp.org/rec/journals/jsis/SohN99
D_000238,000238,dblp,,3,24,2015,Academic agility in digital innovation research: The case of mobile ICT publications within information systems 2000-2014,The Journal of Strategic Information Systems,"Sørensen, Carsten and Landau, Jonathan S.",10.1016/J.JSIS.2015.07.001,article,,https://dblp.org/rec/journals/jsis/SorensenL15
D_000239,000239,dblp,,1,9,2000,Viewpoint: The Risk of Information Compromise and Approaches to Prevention,The Journal of Strategic Information Systems,"Helms, Marilyn M. and Ettkin, Lawrence P. and Morris, Daniel J.",10.1016/S0963-8687(00)00037-8,article,,https://dblp.org/rec/journals/jsis/HelmsEM00
D_000240,000240,dblp,,2-3,9,2000,An investigation of factors that influence the management of knowledge in organizations,The Journal of Strategic Information Systems,"Holsapple, Clyde W. and Joshi, K. D.",10.1016/S0963-8687(00)00046-9,article,,https://dblp.org/rec/journals/jsis/HolsappleJ00
D_000241,000241,dblp,,1,9,2000,Information systems strategy for small and medium sized enterprises: an organisational perspective,The Journal of Strategic Information Systems,"Levy, Margi and Powell, Philip",10.1016/S0963-8687(00)00028-7,article,,https://dblp.org/rec/journals/jsis/LevyP00
D_000242,000242,dblp,,2-3,9,2000,Knowledge management technology and the reproduction of knowledge work practices,The Journal of Strategic Information Systems,"Schultze, Ulrike and Boland Jr., Richard J.",10.1016/S0963-8687(00)00043-3,article,,https://dblp.org/rec/journals/jsis/SchultzeB00
D_000243,000243,dblp,,1,9,2000,Managing information technology investments using a real-options approach,The Journal of Strategic Information Systems,"Balasubramanian, P. and Kulatilaka, Nalin and Storck, John",10.1016/S0963-8687(00)00038-X,article,,https://dblp.org/rec/journals/jsis/BalasubramanianKS00
D_000244,000244,dblp,,2-3,9,2000,The use of collaborative electronic media for information sharing: an exploratory study of determinants,The Journal of Strategic Information Systems,"Jarvenpaa, Sirkka L. and Staples, D. Sandy",10.1016/S0963-8687(00)00042-1,article,,https://dblp.org/rec/journals/jsis/JarvenpaaS00
D_000245,000245,dblp,,4,9,2000,The need for a processual view of inter-organizational systems adoption,The Journal of Strategic Information Systems,"Kurnia, Sherah and Johnston, Robert B.",10.1016/S0963-8687(00)00050-0,article,,https://dblp.org/rec/journals/jsis/KurniaJ00
D_000246,000246,dblp,,1,9,2000,Information technology management: the case of the Port of Singapore Authority,The Journal of Strategic Information Systems,"Lee-Partridge, Joo Eng and Teo, Thompson S. H. and Lim, Vivien K. G.",10.1016/S0963-8687(00)00035-4,article,,https://dblp.org/rec/journals/jsis/Lee-PartridgeTL00
D_000247,000247,dblp,,1,9,2000,Editorial,The Journal of Strategic Information Systems,"Galliers, Robert D. and Jarvenpaa, Sirkka",10.1016/S0963-8687(00)00047-0,article,,https://dblp.org/rec/journals/jsis/GalliersJ00
D_000248,000248,dblp,,4,9,2000,Editorial,The Journal of Strategic Information Systems,"Galliers, Bob and Jarvenpaa, Sirkka",10.1016/S0963-8687(01)00037-3,article,,https://dblp.org/rec/journals/jsis/GalliersJ00a
D_000249,000249,dblp,,2-3,9,2000,The effects of knowledge management systems on emergent teams: towards a research model,The Journal of Strategic Information Systems,"Gray, Peter H.",10.1016/S0963-8687(00)00040-8,article,,https://dblp.org/rec/journals/jsis/Gray00
D_000250,000250,dblp,,4,9,2000,The effect of strategic alignment on the use of IS-based resources for competitive advantage,The Journal of Strategic Information Systems,"Kearns, Grover S. and Lederer, Albert L.",10.1016/S0963-8687(00)00049-4,article,,https://dblp.org/rec/journals/jsis/KearnsL00
D_000251,000251,dblp,,4,9,2000,Exploring information technology outsourcing relationships: theory and practice,The Journal of Strategic Information Systems,"Kern, Thomas and Willcocks, Leslie P.",10.1016/S0963-8687(00)00048-2,article,,https://dblp.org/rec/journals/jsis/KernW00
D_000252,000252,dblp,,1,9,2000,A methodology of constructing a decision path for IT investment,The Journal of Strategic Information Systems,"Kim, S. H. and Jang, D. H. and Lee, D. H. and Cho, S. H.",10.1016/S0963-8687(00)00034-2,article,,https://dblp.org/rec/journals/jsis/KimJLC00
D_000253,000253,dblp,,2-3,9,2000,The role of AI-based technology in support of the knowledge management value activity cycle,The Journal of Strategic Information Systems,"Fowler, Alan",10.1016/S0963-8687(00)00041-X,article,,https://dblp.org/rec/journals/jsis/Fowler00
D_000254,000254,dblp,,2-3,9,2000,Editorial,The Journal of Strategic Information Systems,"Leidner, Dorothy E.",10.1016/S0963-8687(00)00039-1,article,,https://dblp.org/rec/journals/jsis/Leidner00
D_000255,000255,dblp,,2-3,9,2000,Individual and collective congruence in the knowledge management process,The Journal of Strategic Information Systems,"Merali, Yasmin",10.1016/S0963-8687(00)00044-5,article,,https://dblp.org/rec/journals/jsis/Merali00
D_000256,000256,dblp,,2-3,9,2000,"""It is what one does"": why people participate and help others in electronic communities of practice",The Journal of Strategic Information Systems,"Wasko, Molly McLure and Faraj, Samer",10.1016/S0963-8687(00)00045-7,article,,https://dblp.org/rec/journals/jsis/WaskoF00
D_000257,000257,dblp,,3,10,2001,Sustaining strategic IT advantage in the information age: how strategy paradigms differ by speed,The Journal of Strategic Information Systems,"Hidding, Gezinus J.",10.1016/S0963-8687(01)00052-X,article,,https://dblp.org/rec/journals/jsis/Hidding01
D_000258,000258,dblp,,2,10,2001,"Information technology, strategic decision making approaches and organizational performance in different industrial settings",The Journal of Strategic Information Systems,"Andersen, Torben J.",10.1016/S0963-8687(01)00043-9,article,,https://dblp.org/rec/journals/jsis/Andersen01
D_000259,000259,dblp,,2,10,2001,The development and exercise of power by leaders of support units in implementing information technology-based services,The Journal of Strategic Information Systems,"Cendon, Beatrix V. and Jarvenpaa, Sirkka L.",10.1016/S0963-8687(01)00039-7,article,,https://dblp.org/rec/journals/jsis/CendonJ01
D_000260,000260,dblp,,2,10,2001,"An information technology trilogy: business strategy, technological deployment and organizational performance",The Journal of Strategic Information Systems,"Croteau, Anne-Marie and Bergeron, François",10.1016/S0963-8687(01)00044-0,article,,https://dblp.org/rec/journals/jsis/CroteauB01
D_000261,000261,dblp,,4,10,2001,Managerial information system success factors within the cultural context of North America and a former Soviet Republic,The Journal of Strategic Information Systems,"Ishman, Michael and Pegels, C. Carl and Sanders, G. Lawrence",10.1016/S0963-8687(01)00055-5,article,,https://dblp.org/rec/journals/jsis/IshmanPS01
D_000262,000262,dblp,,1,10,2001,Competing with CRS-generated information in the airline industry,The Journal of Strategic Information Systems,"Pemberton, Jonathan D. and Stonehouse, George H. and Barber, Claire E.",10.1016/S0963-8687(01)00042-7,article,,https://dblp.org/rec/journals/jsis/PembertonSB01
D_000263,000263,dblp,,4,10,2001,Information management (IM) strategy: the construct and its measurement,The Journal of Strategic Information Systems,"Ragu-Nathan, Bhanu S. and Ragu-Nathan, T. S. and Tu, Qiang and Shi, Zhengzhong",10.1016/S0963-8687(01)00053-1,article,,https://dblp.org/rec/journals/jsis/Ragu-NathanRTS01
D_000264,000264,dblp,,1,10,2001,How CIOs obtain peer commitment to strategic IS proposals: barriers and facilitators,The Journal of Strategic Information Systems,"Enns, Harvey G. and Huff, Sid L. and Golden, Brian R.",10.1016/S0963-8687(01)00041-5,article,,https://dblp.org/rec/journals/jsis/EnnsHG01
D_000265,000265,dblp,,1,10,2001,JSIS Editorial Vol 10 No 1,The Journal of Strategic Information Systems,"Galliers, Bob and Jarvenpaa, Sirkka",10.1016/S0963-8687(01)00045-2,article,,https://dblp.org/rec/journals/jsis/GalliersJ01
D_000266,000266,dblp,,2,10,2001,Editorial,The Journal of Strategic Information Systems,"Galliers, Bob and Jarvenpaa, Sirkka",10.1016/S0963-8687(01)00049-X,article,,https://dblp.org/rec/journals/jsis/GalliersJ01a
D_000267,000267,dblp,,3,10,2001,Editorial,The Journal of Strategic Information Systems,"Galliers, Bob and Jarvenpaa, Sirkka",10.1016/S0963-8687(01)00054-3,article,,https://dblp.org/rec/journals/jsis/GalliersJ01b
D_000268,000268,dblp,,1,10,2001,Relating IT strategy and organizational culture: an empirical study of public sector units in India,The Journal of Strategic Information Systems,"Kanungo, Shivraj and Sadavarti, Sanjeev and Srinivas, Yadlapati",10.1016/S0963-8687(01)00038-5,article,,https://dblp.org/rec/journals/jsis/KanungoSS01
D_000269,000269,dblp,,3,10,2001,Receptivity of Singapore's SMEs to electronic commerce adoption,The Journal of Strategic Information Systems,"Kendall, Jon D. and Tung, Lai Lai and Chua, Khoon Hui and Ng, Chia Hong Dennis and Tan, Suan Meng",10.1016/S0963-8687(01)00048-8,article,,https://dblp.org/rec/journals/jsis/KendallTCNT01
D_000270,000270,dblp,,3,10,2001,Leveraging geographic and information technology scope for superior performance: an exploratory study in international banking,The Journal of Strategic Information Systems,"Peffers, Ken and Tuunainen, Virpi Kristiina",10.1016/S0963-8687(01)00051-8,article,,https://dblp.org/rec/journals/jsis/PeffersT01
