ID,ENTRYTYPE,doi,journal,title,year,volume,number,dblp_key,metadata_source,author,file,grobid-version,note,pages,url,language
000667,article,10.1057/EJIS.2013.33,European Journal of Information Systems,Users' willingness to pay for web identity management systems,2014,23,1,https://dblp.org/rec/journals/ejis/RossnagelZHM14,DBLP,"Roßnagel, Heiko and Zibuschka, Jan and Hinz, Oliver and Muntermann, Jan",,,,,,
000668,article,10.1057/EJIS.2013.32,European Journal of Information Systems,Organizational identity and information systems - how organizational ICT reflect who an organization is,2014,23,1,https://dblp.org/rec/journals/ejis/Tyworth14,DBLP,"Tyworth, Michael",,,,,,
000669,article,10.1057/EJIS.2013.15,European Journal of Information Systems,The longitudinal impact of enterprise system users' pre-adoption expectations and organizational support on post-adoption proficient usage,2014,23,6,https://dblp.org/rec/journals/ejis/VeigaKFK14,DBLP,"Veiga, John F. and Keupp, Marcus Matthias and Floyd, Steven W. and Kellermanns, Franz W.",,,,,,
000670,article,10.1057/EJIS.2013.34,European Journal of Information Systems,"Who do you think you are? A review of the complex interplay between information systems, identification and identity",2014,23,1,https://dblp.org/rec/journals/ejis/WhitleyGK14,DBLP,"Whitley, Edgar A. and Gal, Uri and Kjærgaard, Annemette",,,,,,
000671,article,10.1057/EJIS.2013.8,European Journal of Information Systems,Information sharing and interoperability - the case of major incident management,2014,23,4,https://dblp.org/rec/journals/ejis/AllenKN14,DBLP,"Allen, David K. and Karanasios, Stan and Norman, Alistair",,,,,,
000672,article,10.1057/EJIS.2013.4,European Journal of Information Systems,IT capability and organizational performance - the roles of business process agility and environmental factors,2014,23,3,https://dblp.org/rec/journals/ejis/ChenWNJWC14,DBLP,"Chen, Yang and Wang, Yi and Nevo, Saggi and Jin, Jiafei and Wang, Luning and Chow, S.",,,,,,
000673,article,10.1057/EJIS.2014.12,European Journal of Information Systems,Changing information retrieval behaviours - an empirical investigation of users' cognitive processes in the choice of location-based services,2014,23,5,https://dblp.org/rec/journals/ejis/ConstantiouLH14,DBLP,"Constantiou, Ioanna D. and Lehrer, Christiane and Hess, Thomas",,,,,,
000674,article,10.1057/EJIS.2014.13,European Journal of Information Systems,Working with connective flow - how smartphone use is evolving in practice,2014,23,5,https://dblp.org/rec/journals/ejis/DeryKM14,DBLP,"Dery, Kristine and Kolb, Darl and MacCormick, Judith",,,,,,
000675,article,10.1057/EJIS.2013.13,European Journal of Information Systems,Design matters for decision makers - Discovering IT investment alternatives,2014,23,4,https://dblp.org/rec/journals/ejis/FriskLM14,DBLP,"Frisk, Jane Elisabeth and Lindgren, Rikard and Mathiassen, Lars",,,,,,
000676,article,10.1057/EJIS.2014.2,European Journal of Information Systems,The role of GPS-enabled information in transforming operational decision making - an exploratory study,2014,23,4,https://dblp.org/rec/journals/ejis/HabjanAG14,DBLP,"Habjan, Andreja and Andriopoulos, Constantine and Gotsi, Manto",,,,,,
000677,article,10.1057/EJIS.2014.4,European Journal of Information Systems,Developing information processing capability for operational agility - implications from a Chinese manufacturer,2014,23,4,https://dblp.org/rec/journals/ejis/HuangPO14,DBLP,"Huang, Pei-Ying and Pan, Shan Ling and Ouyang, Tao Hua",,,,,,
000678,article,10.1057/EJIS.2014.20,European Journal of Information Systems,Mobile technology in mobile work - contradictions and congruencies in activity systems,2014,23,5,https://dblp.org/rec/journals/ejis/KaranasiosA14,DBLP,"Karanasios, Stan and Allen, David K.",,,,,,
000679,article,10.1057/EJIS.2013.26,European Journal of Information Systems,Towards mindful case study research in IS - a critical analysis of the past ten years,2014,23,3,https://dblp.org/rec/journals/ejis/KeutelMR14,DBLP,"Keutel, Marcus and Michalik, Bjoern and Richter, Janek",,,,,,
000680,article,10.1057/EJIS.2013.9,European Journal of Information Systems,Integrated clinical pathway management for medical quality improvement - based on a semiotically inspired systems architecture Open,2014,23,4,https://dblp.org/rec/journals/ejis/LiLYY14,DBLP,"Li, Weizi and Liu, Kecheng and Yang, Hongqiao and Yu, Changrui",,,,,,
000681,article,10.1057/EJIS.2013.18,European Journal of Information Systems,A systematic methodology for privacy impact assessments - a design science approach,2014,23,2,https://dblp.org/rec/journals/ejis/OetzelS14,DBLP,"Oetzel, Marie Caroline and Spiekermann, Sarah",,,,,,
000682,article,10.1057/EJIS.2013.20,European Journal of Information Systems,The competitive impact of information technology - can commodity IT contribute to competitive performance?,2014,23,6,https://dblp.org/rec/journals/ejis/PiccoliL14,DBLP,"Piccoli, Gabriele and Lui, Tsz-Wai",,,,,,
000683,article,10.1057/EJIS.2013.7,European Journal of Information Systems,An empirical evaluation of existing IS change theories for the case of IOIS evolution,2014,23,4,https://dblp.org/rec/journals/ejis/ReimersJK14,DBLP,"Reimers, Kai and Johnston, Robert B. and Klein, Stefan",,,,,,
000684,article,10.1057/EJIS.2013.5,European Journal of Information Systems,Rethinking the place of the artefact in IS using Heidegger's analysis of equipment,2014,23,3,https://dblp.org/rec/journals/ejis/RiemerJ14,DBLP,"Riemer, Kai and Johnston, Robert Bruce",,,,,,
000685,article,10.1057/EJIS.2012.59,European Journal of Information Systems,Guidelines for improving the contextual relevance of field surveys - the case of information security policy violations,2014,23,3,https://dblp.org/rec/journals/ejis/SiponenV14,DBLP,"Siponen, Mikko T. and Vance, Anthony",,,,,,
000686,article,10.1057/EJIS.2013.1,European Journal of Information Systems,Why end-users move to the cloud - a migration-theoretic analysis,2014,23,3,https://dblp.org/rec/journals/ejis/BhattacherjeeP14,DBLP,"Bhattacherjee, Anol and Park, Sang Cheol",,,,,,
000687,article,10.1057/EJIS.2014.1,European Journal of Information Systems,Why would we care about privacy?,2014,23,2,https://dblp.org/rec/journals/ejis/Dinev14,DBLP,"Dinev, Tamara",,,,,,
000688,article,10.1057/EJIS.2013.14,European Journal of Information Systems,A 'sweet spot' change strategy for a least developed country - leveraging e-Government in Bangladesh,2014,23,6,https://dblp.org/rec/journals/ejis/GregorIT14,DBLP,"Gregor, Shirley and Imran, Ahmed and Turner, Tim",,,,,,
000689,article,10.1057/EJIS.2013.3,European Journal of Information Systems,Blending bureaucratic and collaborative management styles to achieve control ambidexterity in IS projects,2014,23,3,https://dblp.org/rec/journals/ejis/GregoryK14,DBLP,"Gregory, Robert Wayne and Keil, Mark",,,,,,
000690,article,10.1057/EJIS.2013.29,European Journal of Information Systems,Paradigm lost ... paradigm gained - a hermeneutical rejoinder to Banville and Landry's 'Can the Field of MIS be Disciplined?',2014,23,6,https://dblp.org/rec/journals/ejis/Hassan14,DBLP,"Hassan, Nik Rushdi",,,,,,
000691,article,10.1057/EJIS.2013.16,European Journal of Information Systems,Interrelationships of identity and technology in IT assimilation,2014,23,1,https://dblp.org/rec/journals/ejis/Leclercq-Vandelannoitte14,DBLP,"Leclercq-Vandelannoitte, Aurélie",,,,,,
000692,article,10.1057/EJIS.2013.23,European Journal of Information Systems,An empirical investigation of Technology Readiness among medical staff based in Greek hospitals,2014,23,6,https://dblp.org/rec/journals/ejis/MelasZDM14,DBLP,"Melas, Christos D. and Zampetakis, Leonidas A. and Dimopoulou, Anastasia and Moustakis, Vassilis",,,,,,
000693,article,10.1057/EJIS.2013.19,European Journal of Information Systems,Internet adoption by the elderly - employing IS technology acceptance theories for understanding the age-related digital divide Open,2014,23,6,https://dblp.org/rec/journals/ejis/NiehavesP14,DBLP,"Niehaves, Björn and Plattfaut, Ralf",,,,,,
000694,article,10.1057/EJIS.2014.15,European Journal of Information Systems,An organizational perspective on m-business - usage factors and value determination,2014,23,5,https://dblp.org/rec/journals/ejis/PicotoBP14,DBLP,"Picoto, Winnie Ng and Bélanger, France and Palma-dos-Reis, António",,,,,,
000695,article,10.1057/EJIS.2014.7,European Journal of Information Systems,"What literature review is not - diversity, boundaries and recommendations",2014,23,3,https://dblp.org/rec/journals/ejis/Rowe14,DBLP,"Rowe, Frantz",,,,,,
000696,article,10.1057/EJIS.2012.52,European Journal of Information Systems,Performing embodied identity in virtual worlds,2014,23,1,https://dblp.org/rec/journals/ejis/Schultze14,DBLP,"Schultze, Ulrike",,,,,,
000697,article,10.1057/EJIS.2014.17,European Journal of Information Systems,Transforming decision-making processes - a research agenda for understanding the impact of business analytics on organisations,2014,23,4,https://dblp.org/rec/journals/ejis/SharmaMK14,DBLP,"Sharma, Rajeev and Mithas, Sunil and Kankanhalli, Atreyi",,,,,,
000698,article,10.1057/EJIS.2012.58,European Journal of Information Systems,Interpretive accounts and fairy tales - a critical polemic against the empiricist bias in interpretive IS research,2014,23,1,https://dblp.org/rec/journals/ejis/Stahl14,DBLP,"Stahl, Bernd Carsten",,,,,,
000699,article,10.1057/EJIS.2013.2,European Journal of Information Systems,Do you see what I see? The search for consensus among executives' perceptions of IT business value,2014,23,3,https://dblp.org/rec/journals/ejis/Tallon14,DBLP,"Tallon, Paul P.",,,,,,
000700,article,10.1057/EJIS.2012.61,European Journal of Information Systems,Board-level IT governance and organizational performance,2014,23,2,https://dblp.org/rec/journals/ejis/TurelB14,DBLP,"Turel, Ofir and Bart, Chris K.",,,,,,
000701,article,10.1057/EJIS.2013.11,European Journal of Information Systems,No time to waste - the role of timing and complementarity of alignment practices in creating business value in IT projects,2014,23,6,https://dblp.org/rec/journals/ejis/VermerrisMH14,DBLP,"Vermerris, Armin and Mocker, Martin and van Heck, Eric",,,,,,
000702,article,10.1057/EJIS.2012.57,European Journal of Information Systems,Empiricism in interpretive IS research - a response to Stahl,2014,23,1,https://dblp.org/rec/journals/ejis/Walsham14,DBLP,"Walsham, Geoff",,,,,,
000703,article,10.1057/EJIS.2014.26,European Journal of Information Systems,Cross-national differences in individual knowledge-seeking patterns - a climato-economic contextualization,2015,24,3,https://dblp.org/rec/journals/ejis/ChenHVH15,DBLP,"Chen, Liwei and Hsieh, J. J. Po-An and Van de Vliert, Evert and Huang, Xu",,,,,,
000704,article,10.1057/EJIS.2014.16,European Journal of Information Systems,The effective promotion of informal control in information systems offshoring projects,2015,24,6,https://dblp.org/rec/journals/ejis/WienerRHM15,DBLP,"Wiener, Martin and Remus, Ulrich and Heumann, Jakob and Mähring, Magnus",,,,,,
000705,article,10.1057/EJIS.2015.2,European Journal of Information Systems,Information system integration in mergers and acquisitions - research ahead,2015,24,2,https://dblp.org/rec/journals/ejis/HedmanS15,DBLP,"Hedman, Jonas and Sarker, Suprateek",,,,,,
000706,article,10.1057/EJIS.2014.24,European Journal of Information Systems,Personal information management effectiveness of knowledge workers - conceptual development and empirical validation,2015,24,6,https://dblp.org/rec/journals/ejis/HwangKY15,DBLP,"Hwang, Yujong and Kettinger, William J. and Yi, Mun Yong",,,,,,
000707,article,10.1057/EJIS.2013.25,European Journal of Information Systems,"The roles of psychological climate, information management capabilities, and IT support on knowledge-sharing - an MOA perspective",2015,24,1,https://dblp.org/rec/journals/ejis/KettingerLDK15,DBLP,"Kettinger, William J. and Li, Yuan and Davis, Joshua M. and Kettinger, Lynda",,,,,,
000708,article,10.1057/EJIS.2014.8,European Journal of Information Systems,Time and information technology in teams - a review of empirical research and future research directions,2015,24,5,https://dblp.org/rec/journals/ejis/ShenLY15,DBLP,"Shen, Zixing and Lyytinen, Kalle and Yoo, Youngjin",,,,,,
000709,article,10.1057/EJIS.2014.18,European Journal of Information Systems,Learning to acquire - how serial acquirers build organisational knowledge for information systems integration,2015,24,2,https://dblp.org/rec/journals/ejis/Henningsson15,DBLP,"Henningsson, Stefan",,,,,,
000710,article,10.1057/EJIS.2014.33,European Journal of Information Systems,A legitimacy challenge of a cross-cultural interorganizational information system,2015,24,3,https://dblp.org/rec/journals/ejis/HsuLW15,DBLP,"Hsu, Carol and Lin, Yu-Tzu and Wang, Tawei",,,,,,
000711,article,10.1057/EJIS.2014.22,European Journal of Information Systems,The effect of online social value on satisfaction and continued use of social media,2015,24,4,https://dblp.org/rec/journals/ejis/HuKP15,DBLP,"Hu, Tao and Kettinger, William J. and Poston, Robin S.",,,,,,
000712,article,10.1057/EJIS.2015.20,European Journal of Information Systems,Publishing and getting published in EJIS - marshaling contributions for a diversity of genres,2015,24,6,https://dblp.org/rec/journals/ejis/TeeniRAL15,DBLP,"Te'eni, Dov and Rowe, Frantz and Ågerfalk, Pär J. and Lee, Jong Seok",,,,,,
000713,article,10.1057/EJIS.2014.19,European Journal of Information Systems,Quitting the use of a habituated hedonic information system - a theoretical model and empirical examination of Facebook users,2015,24,4,https://dblp.org/rec/journals/ejis/Turel15,DBLP,"Turel, Ofir",,,,,,
000714,article,10.1057/EJIS.2014.23,European Journal of Information Systems,Using quantitative data in mixed-design grounded theory studies - an enhanced path to formal grounded theory in information systems,2015,24,5,https://dblp.org/rec/journals/ejis/Walsh15,DBLP,"Walsh, Isabelle",,,,,,
000715,article,10.1057/EJIS.2014.30,European Journal of Information Systems,The impact of decision support system features on user overconfidence and risky behavior,2015,24,6,https://dblp.org/rec/journals/ejis/ChenK15,DBLP,"Chen, Chi-Wen and Koufaris, Marios",,,,,,
000716,article,10.1057/EJIS.2014.6,European Journal of Information Systems,Six types of IT-business strategic alignment - an investigation of the constructs and their measurement,2015,24,5,https://dblp.org/rec/journals/ejis/GerowTG15,DBLP,"Gerow, Jennifer E. and Thatcher, Jason Bennett and Grover, Varun",,,,,,
000717,article,10.1057/EJIS.2013.35,European Journal of Information Systems,Distinguishing and contrasting two strategies for design science research,2015,24,1,https://dblp.org/rec/journals/ejis/Iivari15,DBLP,"Iivari, Juhani",,,,,,
