ID,orig_ID,orig_source,number,volume,title,journal,author,grobid-version,doi,file,ENTRYTYPE,year,note
P_0000000427,0000000427,pdf,5,14,Bricolage as a way of life -improvisation and irony in information systems,European Journal of Information Systems,"Verjans, Steven",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000559,data/pdfs/14_5/Verjans2005.pdf,article,,
P_0000000428,0000000428,pdf,2,8,An AHP model of DSS effectiveness,European Journal of Information Systems,"Forgionne, G. A",lfoppiano/grobid:0.8.1,,data/pdfs/8_2/Forgionne1999_An Ahp Model Of .pdf,article,,
P_0000000429,0000000429,pdf,3,20,Us and them: a social capital perspective on the relationship between the business and IT departments,European Journal of Information Systems,"Van Den Hooff, Bart and De Winter, Maarten",lfoppiano/grobid:0.8.1,10.1057/EJIS.2011.4,data/pdfs/20_3/vandenHooffdeWinter2011.pdf,article,2011,
P_0000000430,0000000430,pdf,5,25,Four common multicommunicating misconceptions,European Journal of Information Systems,"Cameron, Ann-Frances and Webster, Jane and Barki, Henri and Ortiz De Guinea, Ana",lfoppiano/grobid:0.8.1,10.1057/EJIS.2016.8,data/pdfs/25_5/CameronWebsterBarkiEtAl2016.pdf,article,2016,
P_0000000431,0000000431,pdf,4,17,"Research quality, project failure, and privacy threats: spitting, yelling, and cussing",European Journal of Information Systems,"Baskerville, Richard and Robinson, J. Mack",lfoppiano/grobid:0.8.1,10.1057/EJIS.2008.36,data/pdfs/17_4/Baskerville2008d.pdf,article,,
P_0000000432,0000000432,pdf,5,25,An empirical analysis of the factors and measures of Enterprise Architecture Management success,European Journal of Information Systems,"Lange, Matthias and Mendling, Jan and Recker, Jan",lfoppiano/grobid:0.8.1,10.1057/EJIS.2014.39,data/pdfs/25_5/LangeMendlingRecker2016.pdf,article,2015,
P_0000000433,0000000433,pdf,5,16,Applying ontology-based rules to conceptual modeling: a reflection on modeling decision making,European Journal of Information Systems,"Soffer, Pnina and Hadar, Irit",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000683,data/pdfs/16_5/SofferHadar2007.pdf,article,,
P_0000000434,0000000434,pdf,1,31,"Crowdwork, digital liminality and the enactment of culturally recognised alternatives to Western precarity: beyond epistemological terra nullius",European Journal of Information Systems,"Elbanna, Amany and Idowu, Ayomikun and Brown, Irwin and Osei-Bryson, Kweku-Muata and Meso, Peter",lfoppiano/grobid:0.8.1,10.1080/0960085X.2021.1981779,data/pdfs/31_1/Crowdwork digital liminality and the enactment of culturally recognised alternatives to Western precarity beyond epistemological terra nullius.pdf,article,,
P_0000000435,0000000435,pdf,6,25,Collaborative partner or opponent: How the messenger influences the deaf effect in IT projects,European Journal of Information Systems,"Nuijten, Arno and Keil, Mark and Commandeur, Harry and Kieran Conboy",lfoppiano/grobid:0.8.1,10.1057/EJIS.2016.6,data/pdfs/25_6/NuijtenKeilCommandeur2016.pdf,article,,
P_0000000436,0000000436,pdf,4,19,Theme of the Special Issue -IS in interorganizational networks,European Journal of Information Systems,"Van Liere, Diederik W and Vervest, Peter H M and Konsynski, Benn and Holland, Chris",lfoppiano/grobid:0.8.1,10.1057/EJIS.2010.29,data/pdfs/19_4/vanLiereVervestKonsynskiEtAl2010.pdf,article,,
P_0000000437,0000000437,pdf,2,23,Cultural and generational influences on privacy concerns: a qualitative study in seven European countries,European Journal of Information Systems,"Miltgen, Caroline Lancelot and Peyrat-Guillard, Dominique",lfoppiano/grobid:0.8.1,10.1057/EJIS.2013.17,data/pdfs/23_2/MiltgenPeyratGuillard2014.pdf,article,2013,
P_0000000438,0000000438,pdf,4,28,Information as a difference: toward a subjective theory of information,European Journal of Information Systems,"Mckinney, Earl H and Yoos, Charles J and Frantz, Rowe",lfoppiano/grobid:0.8.1,10.1080/0960085X.2019.1581441,data/pdfs/28_4/McKinneyJrYoosII2019.pdf,article,,
P_0000000439,0000000439,pdf,1,11,Patterns of software quality management in TickIT certified firms,European Journal of Information Systems,"Work, B.",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE/EJIS/3000410,data/pdfs/11_1/Work2002.pdf,article,,
P_0000000440,0000000440,pdf,2,4,"Operational, environmental and managerial factors in non-alignment of business strategies and IS strategies for the Police Service in England and Wales",European Journal of Information Systems,"Sillince, Jaa and Frost, Ceb",lfoppiano/grobid:0.8.1,,data/pdfs/4_2/Sillince1995_Operational Envir.pdf,article,,
P_0000000441,0000000441,pdf,6,15,A re-conceptualization of the interpretive flexibility of information technologies: redressing the balance between the social and the technical,European Journal of Information Systems,"Doherty, Neil F and Coombs, Crispin R and Loan-Clarke, John",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000653,data/pdfs/15_6/DohertyCoombsLoanClarke2006.pdf,article,,
P_0000000442,0000000442,pdf,5,18,Another road to IT turnover: the entrepreneurial path,European Journal of Information Systems,"¨tan Mourmant, Gae and Gallivan, Michael J and Kalika, Michel and Crepa",lfoppiano/grobid:0.8.1,10.1057/EJIS.2009.37,data/pdfs/18_5/MourmantGallivanKalika2009.pdf,article,,
P_0000000443,0000000443,pdf,4,30,"Ownership and governance, scope, and empowerment: how does context affect enterprise systems implementation in organisations in the Arab World?",European Journal of Information Systems,"Bala, Hillol and Hossain, Mohammad Mobashar and Bhagwatwar, Akshay and Feng, Xuan and Rowe, Frantz and Meissonier, Régis",lfoppiano/grobid:0.8.1,10.1080/0960085X.2020.1803775,data/pdfs/30_4/BalaHossainBhagwatwarEtAl2021.pdf,article,,
P_0000000444,0000000444,pdf,3,4,A role for soft systems methodology in information systems development,European Journal of Information Systems,"Winter, M. C and Brown, D. H and Checkland, P. B",lfoppiano/grobid:0.8.1,,data/pdfs/4_3/Winter1995_A Role For Soft Sys.pdf,article,,
P_0000000445,0000000445,pdf,1,27,Assessing the robustness of meta-analytic results in information systems: publication bias and outliers,European Journal of Information Systems,"Kepes, Sven and Thomas, Manoj A",lfoppiano/grobid:0.8.1,10.1080/0960085X.2017.1390188,data/pdfs/27_1/KepesThomas2018.pdf,article,,
P_0000000446,0000000446,pdf,1,31,Advancing the Development of Contextually Relevant ICT4D Theories -From Explanation to Design,European Journal of Information Systems,,lfoppiano/grobid:0.8.1,10.1080/0960085X.2022.1994119,data/pdfs/31_1/Advancing the Development of Contextually Relevant ICT4D Theories From Explanation to Design.pdf,article,,
P_0000000447,0000000447,pdf,3,13,Possibilities for cross-fertilization between interpretive approaches and other methods for analyzing information systems,European Journal of Information Systems,"Alter, Steven",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000499,data/pdfs/13_3/Alter2004.pdf,article,,
P_0000000448,0000000448,pdf,5,29,Containing COVID-19 through physical distancing: the impact of real-time crowding information,European Journal of Information Systems,"Adam, Martin and Werner, Dominick and Wendt, Charlotte and Benlian, Alexander and Ågerfalk, Pär and Conboy, Kieran and Myers, Michael",lfoppiano/grobid:0.8.1,10.1080/0960085X.2020.1814681,data/pdfs/29_5/AdamWernerWendtEtAl2020.pdf,article,,
P_0000000449,0000000449,pdf,4,8,Effects of facilitation and leadership on meeting outcomes in a group support system environment,European Journal of Information Systems,"Tan, Bcy and Wei, Kwok-Kee and Lee-Partridge, J-E",lfoppiano/grobid:0.8.1,,data/pdfs/8_4/Tan1999_Effects Of Facilitatio.pdf,article,,
P_0000000450,0000000450,pdf,6,23,Paradigm lost … paradigm gained: a hermeneutical rejoinder to Banville and Landry's 'Can the Field of MIS be Disciplined?',European Journal of Information Systems,"Hassan, Nik R",lfoppiano/grobid:0.8.1,10.1057/EJIS.2013.29,data/pdfs/23_6/Hassan2014.pdf,article,2013,
P_0000000451,0000000451,pdf,4,27,Reversed loss aversion in crowdsourcing contest,European Journal of Information Systems,"Zheng, Haichao and Xu, Bo and Hao, Linna and Lin, Zhangxi",lfoppiano/grobid:0.8.1,10.1057/S41303-017-0061-2,data/pdfs/27_4/ZhengXuHaoEtAl2018.pdf,article,,
P_0000000452,0000000452,pdf,3,17,Rapid business and IT change: drivers for strategic information systems planning?,European Journal of Information Systems,"Newkirk, Henry E and Lederer, Albert L and Johnson, Alice M and Gatton, C. M",lfoppiano/grobid:0.8.1,10.1057/EJIS.2008.16,data/pdfs/17_3/NewkirkLedererJohnson2008.pdf,article,2008,
P_0000000453,0000000453,pdf,4,24,"Current issue and future submissions, contextualized",European Journal of Information Systems,"Te'eni, Dov",lfoppiano/grobid:0.8.1,10.1057/EJIS.2015.8,data/pdfs/24_4/Teeni2015a.pdf,article,,
P_0000000454,0000000454,pdf,5,24,Giving too much social support: social overload on social networking sites,European Journal of Information Systems,"Maier, Christian and Laumer, Sven and Eckhardt, Andreas and Weitzel, Tim",lfoppiano/grobid:0.8.1,10.1057/EJIS.2014.3,data/pdfs/24_5/MaierLaumerEckhardtEtAl2015.pdf,article,2014,
P_0000000455,0000000455,pdf,3,25,Measuring eGovernment success: a public value approach,European Journal of Information Systems,"Scott, Murray and Delone, William and Golden, William and Cairnes, J. E",lfoppiano/grobid:0.8.1,10.1057/EJIS.2015.11,data/pdfs/25_3/ScottDeLoneGolden2016.pdf,article,2015,
P_0000000456,0000000456,pdf,2,9,Business environment and internet commerce benefit-a small business perspective,European Journal of Information Systems,"Poon, S.",lfoppiano/grobid:0.8.1,,data/pdfs/9_2/Poon2000.pdf,article,,
P_0000000457,0000000457,pdf,4,10,A framework for the ex-ante evaluation of ERP software,European Journal of Information Systems,"Stefanou, C. J",lfoppiano/grobid:0.8.1,,data/pdfs/10_4/Stefanou2001.pdf,article,,
P_0000000458,0000000458,pdf,5,29,Virtually in this together -how web-conferencing systems enabled a new virtual togetherness during the COVID-19 crisis,European Journal of Information Systems,"Hacker, Janine and Vom Brocke, Jan and Handali, Joshua and Otto, Markus and Schneider, Johannes and Ågerfalk, Pär and Conboy, Kieran and Myers, Michael",lfoppiano/grobid:0.8.1,10.1080/0960085X.2020.1814680,data/pdfs/29_5/HackerBrockeHandaliEtAl2020.pdf,article,,
P_0000000459,0000000459,pdf,2,10,'Memories are made of this': explicating organisational knowledge and memory,European Journal of Information Systems,"Randall, D. and Hughes, J. and O'brien, J. and Rouncefield, M. and Tolmie, P.",lfoppiano/grobid:0.8.1,,data/pdfs/10_2/RandallHughesOBrienEtAl2001.pdf,article,,
P_0000000460,0000000460,pdf,3,16,Explaining employees' Extended Use of complex information systems,European Journal of Information Systems,"Po-An Hsieh, J. J and Wang, Wei and Po, J. J and Hsieh, An",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000663,data/pdfs/16_3/Po-2007_Explaining Employees' .pdf,article,,
P_0000000461,0000000461,pdf,6,16,Time for a change,European Journal of Information Systems,"Paul, Ray J",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000722,data/pdfs/16_6/Paul2007d.pdf,article,,
P_0000000462,0000000462,pdf,3,2,Post-implementation management of CASE methodology,European Journal of Information Systems,"Mcchesney, I. R and Glass, D.",lfoppiano/grobid:0.8.1,,data/pdfs/2_3/Mcchesney_Post-Implementation .pdf,article,,
P_0000000463,0000000463,pdf,1,22,Profiling grounded theory approaches in information systems research w,European Journal of Information Systems,"Matavire, Rangarirai and Brown, Irwin",lfoppiano/grobid:0.8.1,10.1057/EJIS.2011.35,data/pdfs/22_1/MatavireBrown2013.pdf,article,2011,
P_0000000464,0000000464,pdf,5,14,Fake!,European Journal of Information Systems,"Boland, Richard J",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000581,data/pdfs/14_5/Boland2005.pdf,article,,
P_0000000465,0000000465,pdf,4,17,System development activities and inquiring systems: an integrating framework,European Journal of Information Systems,"Carugati, Andrea",lfoppiano/grobid:0.8.1,10.1057/EJIS.2008.23,data/pdfs/17_4/_System Development Activities.pdf,article,,Correction
P_0000000466,0000000466,pdf,1,2,ISDN awareness: implications for the management of telecommunication technology,European Journal of Information Systems,"Kunnathur, A. S and Raghunathan, T. S",lfoppiano/grobid:0.8.1,,data/pdfs/2_1/Kunnathur_Isdn Awareness Impli.pdf,article,,
P_0000000467,0000000467,pdf,6,17,Doing the politics of technological decision making: due process and the debate about identity cards in the U.K,European Journal of Information Systems,"Whitley, Edgar A and Hosein, Ian R",lfoppiano/grobid:0.8.1,10.1057/EJIS.2008.53,data/pdfs/17_6/WhitleyHosein2008.pdf,article,,
P_0000000468,0000000468,pdf,4,12,Electronic window dressing: impression management with Websites,European Journal of Information Systems,"Winter, Susan J and Saunders, Carol and Hart, Paul and Charlotte, Carolina",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE,data/pdfs/12_4/WinterSaundersHart2003.pdf,article,,
P_0000000469,0000000469,pdf,3,15,Contextual influences on user satisfaction with mobile computing: findings from two healthcare organizations,European Journal of Information Systems,"Scheepers, Rens and Scheepers, Helana and Ngwenyama, Ojelanki K",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000615,data/pdfs/15_3/ScheepersScheepersNgwenyama2006.pdf,article,,
P_0000000470,0000000470,pdf,5,1,Organizational computer security policy: the reality,European Journal of Information Systems,"Warman, A. R",lfoppiano/grobid:0.8.1,,data/pdfs/1_5/Warman_Organizational Computer.pdf,article,,
P_0000000471,0000000471,pdf,3,12,Designing Collaborative Systems. A Practical Guide to Ethnography,European Journal of Information Systems,"Crabtree, A. and Berlin, Springer-Verlag ;",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE,data/pdfs/12_3/Crabtree2003.pdf,article,,Book review
P_0000000472,0000000472,pdf,2,5,The non-market preconditions of electronic markets: implications for their evolution and applicability,European Journal of Information Systems,"Reimers, K.",lfoppiano/grobid:0.8.1,,data/pdfs/5_2/Reimers1996_The Non-Market Pre.pdf,article,,
P_0000000473,0000000473,pdf,2,12,Knowledge and Business Process Management,European Journal of Information Systems,"Pagano, Rosane",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000452,data/pdfs/12_2/Pagano2003.pdf,article,,Book review
P_0000000474,0000000474,pdf,4,14,A methodology for construct development in MIS research,European Journal of Information Systems,"Lewis, Bruce R and Templeton, Gary F and Byrd, Terry Anthony",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000552,data/pdfs/14_4/LewisTempletonByrd2005.pdf,article,,
P_0000000475,0000000475,pdf,4,30,Sustainability Design Principles for a Wildlife Management Analytics System: An Action Design Research,European Journal of Information Systems,"Pan, Shan L and Li, Mingwei and Pee, L. G and Sandeep, M. S and Ågerfalk, Pär and Tuunanen, Tuure",lfoppiano/grobid:0.8.1,10.1080/0960085X.2020.1811786,data/pdfs/30_4/PanLiPeeEtAl2021.pdf,article,,
P_0000000476,0000000476,pdf,3,16,Research on IT value: what we have done in Asia and Europe,European Journal of Information Systems,"Chau, Patrick Y K and Kuan, Kevin K Y and Liang, Ting-Peng",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000666,data/pdfs/16_3/ChauKuanLiang2007.pdf,article,,
P_0000000477,0000000477,pdf,2,22,Research opportunities in information technology funding and system justification,European Journal of Information Systems,"Peffers, Ken and Santos, Brian L Dos",lfoppiano/grobid:0.8.1,10.1057/EJIS.2012.60,data/pdfs/22_2/PeffersSantos2013.pdf,article,,
P_0000000478,0000000478,pdf,4,16,Ranking journals in business and management: a statistical analysis of the Harzing data set,European Journal of Information Systems,"Mingers, John and Harzing, Anne-Wil",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000696,data/pdfs/16_4/MingersHarzing2007.pdf,article,,
P_0000000479,0000000479,pdf,6,18,"Evaluation of RFID applications for logistics: a framework for identifying, forecasting and assessing benefits",European Journal of Information Systems,"Baars, Henning and Gille, Daniel and Stru ¨ker, Jens",lfoppiano/grobid:0.8.1,10.1057/EJIS.2009.32,data/pdfs/18_6/BaarsGilleStruker2009.pdf,article,2009,
P_0000000480,0000000480,pdf,1,29,Advancing a NeuroIS research agenda with four areas of societal contributions,European Journal of Information Systems,"Vom Brocke, Jan and Hevner, Alan and Léger, Pierre Majorique and Walla, Peter and Riedl, René and Ågerfalk, Pär and Avital, Michel",lfoppiano/grobid:0.8.1,10.1080/0960085X.2019.1708218,data/pdfs/29_1/BrockeHevnerLegerEtAl2020.pdf,article,,
P_0000000481,0000000481,pdf,2,8,Collaborative Technologies & Organizational Learning,European Journal of Information Systems,"Neilson, Robert",lfoppiano/grobid:0.8.1,,data/pdfs/8_2/Book_review_2.pdf,article,,Book review
