ID,ENTRYTYPE,author,journal,title,year,volume,number,url,dblp_key,doi,pages,file,grobid-version,note,abstract,language
000315,article,"Tripp, John and Rienemschneider, Cindy and Thatcher, Jason",Journal of the Association for Information Systems,Job Satisfaction in Agile Development Teams: Agile Development as Work Redesign,2016,17,4,https://aisel.aisnet.org/jais/vol17/iss4/1,,10.17705/1JAIS.00426,267--307,,,,,
000316,article,"Kock, Ned and Lynn, Gary",Journal of the Association for Information Systems,Lateral Collinearity and Misleading Results in Variance-Based SEM: An Illustration and Recommendations,2012,13,7,https://aisel.aisnet.org/jais/vol13/iss7/2,,10.17705/1JAIS.00302,546--580,,,,,
000317,article,"Cram, W. Alec and Brohman, Kathryn and Gallupe, R. Brent",Journal of the Association for Information Systems,Information Systems Control: A Review and Framework for Emerging Information Systems Processes,2016,17,4,https://aisel.aisnet.org/jais/vol17/iss4/2,,10.17705/1JAIS.00427,216--266,,,,,
000318,article,"Xu, Hong",Journal of the Association for Information Systems,Is More Information Better? An Economic Analysis of Group-Buying Platforms,2018,,,https://aisel.aisnet.org/jais/vol19/iss11/1,,10.17705/1JAIS.00522,1130--1144,,,,,
000319,article,"Slavova, Mira and Karanasios, Stan",Journal of the Association for Information Systems,When Institutional Logics Meet Information and Communication Technologies: Examining Hybrid Information Practices in Ghana’s Agriculture,2018,19,,https://aisel.aisnet.org/jais/vol19/iss9/4,,10.17705/1JAIS.00509,775--812,,,,,
000320,article,"Jenkins, Jeffrey and Durcikova, Alexandra and Nunamaker, Jay",Journal of the Association for Information Systems,Mitigating the Security Intention-Behavior Gap: The Moderating Role of Required Effort on the Intention-Behavior Relationship,2021,22,1,https://aisel.aisnet.org/jais/vol22/iss1/1,,10.17705/1JAIS.00660,246--272,,,,,
000321,article,"Hanseth, Ole and Rodon Modol, Joan",Journal of the Association for Information Systems,The Dynamics of Architecture-Governance Configurations: An Assemblage Theory Approach,2021,22,1,https://aisel.aisnet.org/jais/vol22/iss1/5,,10.17705/1JAIS.00656,130--155,,,,,
000322,article,"Sherer, Susan",Journal of the Association for Information Systems,Advocating for Action Design Research on IT Value Creation in Healthcare,2014,15,12,https://aisel.aisnet.org/jais/vol15/iss12/2,,10.17705/1JAIS.00384,860--878,,,,,
000323,article,"Cheung, Muller and Hong, Weiyin and Thong, James",Journal of the Association for Information Systems,Effects of Animation on Attentional Resources of Online Consumers,2017,18,8,https://aisel.aisnet.org/jais/vol18/iss8/1,,10.17705/1JAIS.00464,605--632,,,,,
000324,article,"Datta, Pratim and Byrd, Terry and Okoli, Chitu and Mbarika, Victor",Journal of the Association for Information Systems,The Neglected Continent of IS Research: A Research Agenda for Sub-Saharan Africa,2005,6,5,https://aisel.aisnet.org/jais/vol6/iss5/6,,10.17705/1JAIS.00067,130--170,,,,,
000325,article,"Crowston, Kevin",Journal of the Association for Information Systems,"Response to “Ideational Influence, Connectedness, and Venue Representation: Making an Assessment of Scholarly Capital”",2016,17,1,https://aisel.aisnet.org/jais/vol17/iss1/2,,10.17705/1JAIS.00418,29--33,,,,,
000326,article,"Watson, Richard",Journal of the Association for Information Systems,A Personal Perspective on a Conceptual Foundation for Information Systems,2014,15,8,https://aisel.aisnet.org/jais/vol15/iss8/1,,10.17705/1JAIS.00368,514--535,,,,,
000327,article,"Lyytinen, Kalle",Journal of the Association for Information Systems,Data matters in IS theory building,2009,10,10,https://aisel.aisnet.org/jais/vol10/iss10/3,,10.17705/1JAIS.00211,715--720,,,,,
000328,article,"Germonprez, Matt and Levy, Matt and Kendall, Julie and Kendall, Kenneth",Journal of the Association for Information Systems,Tapestries of Innovation: Structures of Contemporary Open Source Project Engagements,2020,21,3,https://aisel.aisnet.org/jais/vol21/iss3/5,,10.17705/1JAIS.00615,637--663,,,,,
000329,article,"Serenko, Alexander and Turel, Ofir",Journal of the Association for Information Systems,Why Are Women Underrepresented in the American IT Industry? The Role of Explicit and Implicit Gender Identities,2021,22,1,https://aisel.aisnet.org/jais/vol22/iss1/8,,10.17705/1JAIS.00653,41--66,,,,,
000330,article,"Jetzek, Thorhildur and Avital, Michel and Bjorn-Andersen, Niels",Journal of the Association for Information Systems,The Sustainable Value of Open Government Data,2019,,,https://aisel.aisnet.org/jais/vol20/iss6/6,,10.17705/1JAIS.00549,702--734,,,,,
000331,article,"Wang, Blair and Schlagwein, Daniel and Cecez-Kecmanovic, Dubravka and Cahalane, Michael",Journal of the Association for Information Systems,Beyond the Factory Paradigm: Digital Nomadism and the Digital Future(s) of Knowledge Work Post-COVID-19,2020,21,,https://aisel.aisnet.org/jais/vol21/iss6/10,,10.17705/1JAIS.00641,1379--1401,,,,,
000332,article,"Chatla, Suneel and Shmueli, Galit",Journal of the Association for Information Systems,An Extensive Examination of Regression Models with a Binary Outcome Variable,2017,18,4,https://aisel.aisnet.org/jais/vol18/iss4/1,,10.17705/1JAIS.00455,340--371,,,,,
000333,article,"Leidner, Dorothy",Journal of the Association for Information Systems,Editorial Reflections: Looking Back on 2020,2021,22,1,https://aisel.aisnet.org/jais/vol22/iss1/10,,10.17705/1JAIS.00651,1--4,,,,,
000334,article,"Bragge, Johanna and Merisalo-Rantanen, Hilkka",Journal of the Association for Information Systems,Engineering E-Collaboration Processes to Obtain Innovative End-User Feedback on Advanced Web-Based Information Systems,2009,10,3,https://aisel.aisnet.org/jais/vol10/iss3/4,,10.17705/1JAIS.00188,196--220,,,,,
000335,article,"Qi, Kangkang and Han, Sumin",Journal of the Association for Information Systems,Does IT Improve Revenue Management in Hospitals?,2020,21,,https://aisel.aisnet.org/jais/vol21/iss6/7,,10.17705/1JAIS.00644,1486--1506,,,,,
000336,article,"Shaw, Mark and Stahl, Bernd",Journal of the Association for Information Systems,On Quality and Communication: The Relevance of Critical Theory to Health Informatics,2011,12,3,https://aisel.aisnet.org/jais/vol12/iss3/2,,10.17705/1JAIS.00261,255--273,,,,,
000337,article,"Kauffman, Robert",Journal of the Association for Information Systems,Information Technology and Pricing: Introduction to the Special Section,2010,11,6,https://aisel.aisnet.org/jais/vol11/iss6/3,,10.17705/1JAIS.00231,298--302,,,,,
000338,article,"Kartal, Hasan and Li, Xiao-Bai",Journal of the Association for Information Systems,Protecting Privacy When Sharing and Releasing Data with Multiple Records per Person,2020,21,,https://aisel.aisnet.org/jais/vol21/iss6/8,,10.17705/1JAIS.00643,1461--1485,,,,,
000339,article,"Ramiller, Neil and Swanson, E. Burton and Wang, Ping",Journal of the Association for Information Systems,Research Directions in Information Systems: Toward an Institutional Ecology,2008,9,1,https://aisel.aisnet.org/jais/vol9/iss1/2,,10.17705/1JAIS.00148,1--22,,,,,
000340,article,"Forman, Chris and Goldfarb, Avi and Forman, Chris",Journal of the Association for Information Systems,How Do Industry Features Influence the Role of Location on Internet Adoption?,2005,6,12,https://aisel.aisnet.org/jais/vol6/iss12/11,,10.17705/1JAIS.00072,383--408,,,,,
000341,article,"Suh, Kil-Soo and Lee, Seongwon and Suh, Eung-Kyo and Lee, Hojin and Lee, Jaehoon",Journal of the Association for Information Systems,Online Comment Moderation Policies for Deliberative Discussion–Seed Comments and Identifiability,2018,19,3,https://aisel.aisnet.org/jais/vol19/iss3/2,,10.17705/1JAIS.00489,182--208,,,,,
000342,article,"Feng, Gengzhong and Zhu, Jiawen and Wang, Nengmin and Liang, Huigang",Journal of the Association for Information Systems,How Paternalistic Leadership Influences IT Security PolicyCompliance:The Mediating Role oftheSocial Bond,2019,,,https://aisel.aisnet.org/jais/vol20/iss11/2,,10.17705/1JAIS.00581,1650--1691,,,,,
000343,article,"Boughzala, Imed and Vreede, Gert-Jan and Limayem, Moez",Journal of the Association for Information Systems,Team Collaboration in Virtual Worlds: Editorial to the Special Issue,2012,13,10,https://aisel.aisnet.org/jais/vol13/iss10/6,,10.17705/1JAIS.00313,714--734,,,,,
000344,article,"Carter, Richard and Strader, Troy and Nilakanta, Sree",Journal of the Association for Information Systems,Online Investment Banking Phase I: Distribution via the Internet and Its Impact on IPO Performance,2000,1,1,https://aisel.aisnet.org/jais/vol1/iss1/6,,10.17705/1JAIS.00006,1--26,,,,,
000345,article,"Kwak, Dong-Heon and Ma, Xiao and Polites, Greta and Srite, Mark and Hightower, Ross and Haseman, William D.",Journal of the Association for Information Systems,Cross-Level Moderation of Team Cohesion in Individuals’ Utilitarian and Hedonic Information Processing: Evidence in the Context of Team-Based Gamified Training,2019,20,,https://aisel.aisnet.org/jais/vol20/iss2/1,,10.17705/1JAIS.00532,161--185,,,,,
000346,article,"Mason, Richard",Journal of the Association for Information Systems,The Legacy of LEO: Lessons Learned from an English Tea and Cake Company's Pioneering Efforts in Information Systems,2004,5,5,https://aisel.aisnet.org/jais/vol5/iss5/7,,10.17705/1JAIS.00050,183--219,,,,,
000347,article,"Goldkuhl, Göran and Karlsson, Fredrik",Journal of the Association for Information Systems,Method Engineering as Design Science,2020,21,5,https://aisel.aisnet.org/jais/vol21/iss5/4,,10.17705/1JAIS.00636,1237--1278,,,,,
000348,article,"Dennis, Alan R.",Journal of the Association for Information Systems,An Unhealthy Obsession with Theory,2019,,,https://aisel.aisnet.org/jais/vol20/iss9/13,,10.17705/1JAIS.00572,1404--1409,,,,,
000349,article,"Iivari, Juhani and Parsons, Jeffrey and Wand, Yair",Journal of the Association for Information Systems,Research in Information Systems Analysis and Design: Introduction to the Special Issue,2006,7,8,https://aisel.aisnet.org/jais/vol7/iss8/23,,10.17705/1JAIS.00099,509--513,,,,,
000350,article,"George, Joey and Marett, Kent and Giordano, Gabriel",Journal of the Association for Information Systems,Deception: Toward an Individualistic View of Group Support Systems,2008,9,10,https://aisel.aisnet.org/jais/vol9/iss10/3,,10.17705/1JAIS.00174,653--676,,,,,
000351,article,"Thummadi, Babu Veeresh and Lyytinen, Kalle",Journal of the Association for Information Systems,How Much Method-in-Use Matters? A Case Study of Agile and Waterfall Software Projects,2020,21,,https://aisel.aisnet.org/jais/vol21/iss4/7,,10.17705/1JAIS.00623,864--900,,,,,
000352,article,"Wolcott, Peter and Press, Larry and McHenry, William and Goodman, Seymour and Foster, William",Journal of the Association for Information Systems,A Framework for Assessing the Global Diffusion of the Internet,2001,2,1,https://aisel.aisnet.org/jais/vol2/iss1/6,,10.17705/1JAIS.00018,1--52,,,,,
000353,article,"Shin, Bongsik",Journal of the Association for Information Systems,An Exploratory Investigation of System Success Factors in Data Warehousing,2003,4,1,https://aisel.aisnet.org/jais/vol4/iss1/6,,10.17705/1JAIS.00033,141--170,,,,,
000354,article,"Vuorinen, Jukka and Tetri, Pekka",Journal of the Association for Information Systems,The Order Machine – The Ontology of Information Security,2012,13,9,https://aisel.aisnet.org/jais/vol13/iss9/1,,10.17705/1JAIS.00306,695--713,,,,,
000355,article,"Kauffman, Robert and Lee, Dongwon",Journal of the Association for Information Systems,A Multi-Level Theory Approach to Understanding Price Rigidity in Internet Retailing,2010,11,6,https://aisel.aisnet.org/jais/vol11/iss6/2,,10.17705/1JAIS.00230,303--338,,,,,
000356,article,"Fayard, Anne-Laure and DeSanctis, Gerardine",Journal of the Association for Information Systems,"Kiosks, Clubs and Neighborhoods: The Language Games of Online Forums",2008,9,10,https://aisel.aisnet.org/jais/vol9/iss10/2,,10.17705/1JAIS.00173,677--705,,,,,
000357,article,"Eriksson, Owen and Ågerfalk, Pär",Journal of the Association for Information Systems,Rethinking the Meaning of Identifiers in Information Infrastructures,2010,11,8,https://aisel.aisnet.org/jais/vol11/iss8/1,,10.17705/1JAIS.00234,433--454,,,,,
000358,article,"Kauffman, Robert",Journal of the Association for Information Systems,Interdisciplinary Perspectives/Part I: Economic Perspectives (Editorial Introduction),2005,6,12,https://aisel.aisnet.org/jais/vol6/iss12/14,,10.17705/1JAIS.00075,293--297,,,,,
000359,article,"King, John Leslie and Kraemer, Kenneth L.",Journal of the Association for Information Systems,Policy: An Information Systems Frontier,2019,,,https://aisel.aisnet.org/jais/vol20/iss6/2,,10.17705/1JAIS.00553,842--847,,,,,
000360,article,"Torkar, Richard and Minoves, Pau and Garrigós, Janina",Journal of the Association for Information Systems,"Adopting Free/Libre/Open Source Software Practices, Techniques and Methods for Industrial Use",2011,12,1,https://aisel.aisnet.org/jais/vol12/iss1/1,,10.17705/1JAIS.00252,88--122,,,,,
000361,article,"Seo, Dongback",Journal of the Association for Information Systems,Digital Business Convergence and Emerging Contested Fields: A Conceptual Framework,2017,18,10,https://aisel.aisnet.org/jais/vol18/iss10/3,,10.17705/1JAIS.00471,687--702,,,,,
000362,article,"Kelly, Seamas and Noonan, Camilla",Journal of the Association for Information Systems,The Doing of Datafication (And What this Doing Does): Practices of Edification and the Enactment of New Forms of Sociality in the Indian Public Health Service,2017,18,12,https://aisel.aisnet.org/jais/vol18/iss12/3,,10.17705/1JAIS.00477,872--899,,,,,
000363,article,"Lausen, Jens and Clapham, Benjamin and Siering, Michael and Gomber, Peter",Journal of the Association for Information Systems,Who Is the Next “Wolf of Wall Street”? Detection of Financial Intermediary Misconduct,2020,21,5,https://aisel.aisnet.org/jais/vol21/iss5/7,,10.17705/1JAIS.00633,1153--1190,,,,,
000364,article,"Parsons, Jeffrey and Wand, Yair",Journal of the Association for Information Systems,Extending Classification Principles from Information Modeling to Other Disciplines,2013,14,5,https://aisel.aisnet.org/jais/vol14/iss5/2,,10.17705/1JAIS.00332,245--273,,,,,
000365,article,"Nishant, Rohit and Teo, Thompson and Goh, Mark",Journal of the Association for Information Systems,Do Shareholders Value Green Information Technology Announcements?,2017,18,8,https://aisel.aisnet.org/jais/vol18/iss8/3,,10.17705/1JAIS.00466,542--576,,,,,
000366,article,"Sheng, Hong and Nah, Fiona and Siau, Keng",Journal of the Association for Information Systems,An Experimental Study on Ubiquitous commerce Adoption: Impact of Personalization and Privacy Concerns,2008,9,6,https://aisel.aisnet.org/jais/vol9/iss6/15,,10.17705/1JAIS.00161,344--376,,,,,
000367,article,"Liu, Gloria Hui Wen and Chua, Cecil Eng Huang",Journal of the Association for Information Systems,"""The Reinforcing Effects of Formal Control Enactment in Complex IT Projects """,2020,,,https://aisel.aisnet.org/jais/vol21/iss2/7,,10.17705/1JAIS.00603,313--341,,,,,
000368,article,"Kauffman, Robert",Journal of the Association for Information Systems,Interdisciplinary Perspectives -Part II: Sociological Perspectives (Editorial Introduction),2006,7,1,https://aisel.aisnet.org/jais/vol7/iss1/4,,10.17705/1JAIS.00079,1--3,,,,,
000369,article,"Chen, Jengchung Victor and McBush Hiele, Timothy and Kryszak, Adam and Ross, William H.",Journal of the Association for Information Systems,"""Predicting Intention to Participate in Socially Responsible Collective Action in Social Networking Website Groups """,2020,,,https://aisel.aisnet.org/jais/vol21/iss2/6,,10.17705/1JAIS.00604,342--363,,,,,
