ID,orig_ID,orig_source,number,volume,title,journal,author,grobid-version,file,ENTRYTYPE,year,doi,note
P_0000000947,0000000947,pdf,2,7,Issues in the design and administration of distributed model management systems,Journal of Information Technology,"Agarwal, Ritu and Ghosh, Deb",lfoppiano/grobid:0.8.1,data/pdfs/7_2/AgarwalGhosh1992.pdf,article,,,
P_0000000948,0000000948,pdf,2,25,Exploring the impact of socio-technical core-periphery structures in open source software development,Journal of Information Technology,"Amrit, Chintan and Van Hillegersberg, Jos",lfoppiano/grobid:0.8.1,data/pdfs/25_2/AmritvanHillegersberg2010.pdf,article,,10.1057/JIT.2010.7,
P_0000000949,0000000949,pdf,4,1,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/1_4/AleksanderIgor1986b.pdf,article,,,Book review
P_0000000950,0000000950,pdf,1,26,The impact of information security events on the stock value of firms: the effect of contingency factors,Journal of Information Technology,"Yayla, Ali Alper and Hu, Qing",lfoppiano/grobid:0.8.1,data/pdfs/26_1/YaylaHu2011.pdf,article,2010,10.1057/JIT.2010.4,
P_0000000951,0000000951,pdf,1,30,Generalization in IS research: a critique of the conflicting positions of Lee & Baskerville and Tsang & Williams,Journal of Information Technology,"Seddon, Peter B and Scheepers, Rens",lfoppiano/grobid:0.8.1,data/pdfs/30_1/SeddonScheepers2015.pdf,article,,10.1057/JIT.2014.33,
P_0000000952,0000000952,pdf,3,28,Language quality in requirements development: tracing communication in the process of information systems development,Journal of Information Technology,"Rosenkranz, Christoph and Charaf, Marianne Corvera and Holten, Roland",lfoppiano/grobid:0.8.1,data/pdfs/28_3/RosenkranzCharafHolten2013.pdf,article,2013,10.1057/JIT.2012.33,
P_0000000953,0000000953,pdf,1,25,Maintaining ERP packaged softwarea revelatory case study,Journal of Information Technology,"Ng, Celeste See-Pui and Gable, Guy G and Ng, Csp",lfoppiano/grobid:0.8.1,data/pdfs/25_1/NgGable2010.pdf,article,2009,10.1057/JIT.2009.8,
P_0000000954,0000000954,pdf,3,21,The validity of the improvisation argument in the implementation of rigid technology: the case of ERP systems,Journal of Information Technology,"Elbanna, Amany R",lfoppiano/grobid:0.8.1,data/pdfs/21_3/Elbanna2006.pdf,article,2006,10.1057/PALGRAVE.JIT.2000069,
P_0000000955,0000000955,pdf,2,14,Editorial Papers from the Sixth European Conference in Information Systems,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/14_2/EorgiosDoukidisEslWillcocks1999.pdf,article,,,
P_0000000956,0000000956,pdf,2,5,IT and the new manager: designing an IT education programme for executives,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/5_2/Willcocks1990.pdf,article,,,
P_0000000957,0000000957,pdf,2,8,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/8_2/Leeming1993.pdf,article,,,
P_0000000958,0000000958,pdf,2,13,The adoption of Internet-based stock trading: a conceptual framework and empirical results,Journal of Information Technology,"Awrence, L. and Oh, L. and E-Shyu, Y. E and Ong, A. N",lfoppiano/grobid:0.8.1,data/pdfs/13_2/LohOng1998.pdf,article,,,
P_0000000959,0000000959,pdf,3,32,Crossing the next frontier: the role of ICT in driving the financialization of credit,Journal of Information Technology,"Drummer, Daniel and Feuerriegel, Stefan and Neumann, Dirk",lfoppiano/grobid:0.8.1,data/pdfs/32_3/DrummerFeuerriegelNeumann2017.pdf,article,,10.1057/S41265-017-0035-9,
P_0000000960,0000000960,pdf,2,23,Unravelling the dynamics of IOIS implementation: an actor-network study of an IOIS in the seaport of Barcelona,Journal of Information Technology,"Rodon, Juan and Pastor, Joan Antoni and Feliciano, Sese and ´1, Ellen and Christiaanse",lfoppiano/grobid:0.8.1,data/pdfs/23_2/RodonPastorSeseEtAl2008.pdf,article,2008,10.1057/PALGRAVE.JIT.2000131,
P_0000000961,0000000961,pdf,3,8,Book review,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/8_3/Margetts1993a.pdf,article,,,Book review
P_0000000962,0000000962,pdf,1,29,Return visits: a review of how Web site design can engender visitor loyalty,Journal of Information Technology,"Cyr, Dianne",lfoppiano/grobid:0.8.1,data/pdfs/29_1/Cyr2014.pdf,article,2014,10.1057/JIT.2013.25,
P_0000000963,0000000963,pdf,1,25,Improvisation during process-technology adoption: a longitudinal study of a software firm,Journal of Information Technology,"Tjørnehøj, Gitte and Mathiassen, Lars",lfoppiano/grobid:0.8.1,data/pdfs/25_1/TjornehojMathiassen2010.pdf,article,2009,10.1057/JIT.2009.20,
P_0000000964,0000000964,pdf,2,36,Robo-Apocalypse? Response and outlook on the post-COVID-19 future of work,Journal of Information Technology,"Willcocks, Leslie",lfoppiano/grobid:0.8.1,data/pdfs/36_2/WillcocksLeslie2021.pdf,article,,10.1177/0268396220978660,
P_0000000965,0000000965,pdf,2,27,The design construct in information systems design science,Journal of Information Technology,"Mckay, Judy and Marshall, Peter and Hirschheim, Rudy",lfoppiano/grobid:0.8.1,data/pdfs/27_2/McKayMarshallHirschheim2012.pdf,article,,10.1057/JIT.2012.5,
P_0000000966,0000000966,pdf,3,3,Instructible ICAI*,Journal of Information Technology,"Duchaste, P. and Doublait, S. and Imbeau, J.",lfoppiano/grobid:0.8.1,data/pdfs/3_3/DuchastelDoublaitImbeau1988.pdf,article,,,
P_0000000967,0000000967,pdf,2,7,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/7_2/Davies1992.pdf,article,,,Book review
P_0000000968,0000000968,pdf,3,19,"Reconstruing the digital divide from the perspective of a large, poor, developing country",Journal of Information Technology,"James, Jeffrey",lfoppiano/grobid:0.8.1,data/pdfs/19_3/James2004.pdf,article,2004,10.1057/PALGRAVE.JIT.2000019,
P_0000000969,0000000969,pdf,2,25,Understanding information disclosure behaviour in Australian Facebook users,Journal of Information Technology,"Newk-Fon, William and Tow, Hey and Dell, Peter and Venable, John",lfoppiano/grobid:0.8.1,data/pdfs/25_2/TowDellVenable2010.pdf,article,,10.1057/JIT.2010.18,
P_0000000970,0000000970,pdf,3,12,Editorial,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/12_3/Willcocks1997.pdf,article,,,Book review
P_0000000971,0000000971,pdf,4,11,Guest Editorial,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/11_4/GriffithsNewman1996.pdf,article,,,
P_0000000972,0000000972,pdf,2,8,Research issues in information systems*,Journal of Information Technology,"Galliers, R. D",lfoppiano/grobid:0.8.1,data/pdfs/8_2/Galliers1993a.pdf,article,,,
P_0000000973,0000000973,pdf,1,11,Organizational requirements and the introduction of information technology in courtrooms: a case study,Journal of Information Technology,"N, A V I D P O U L S O and N E I L W A D D E L L, D.",lfoppiano/grobid:0.8.1,data/pdfs/11_1/PoulsonWaddell1996.pdf,article,,,
P_0000000974,0000000974,pdf,4,15,A model of ERP project implementation,Journal of Information Technology,"Parr, Anne and Raem E, G. and Anks, S. H",lfoppiano/grobid:0.8.1,data/pdfs/15_4/ParrShanks2000.pdf,article,,10.1080/02683960010009051,
P_0000000975,0000000975,pdf,2,7,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/7_2/RichMartin1992.pdf,article,,,Book review
P_0000000976,0000000976,pdf,4,25,On some extensions to Lee's retrospect and prospect IS paper,Journal of Information Technology,"Lundeberg, Mats",lfoppiano/grobid:0.8.1,data/pdfs/25_4/Lundeberg2010.pdf,article,,10.1057/JIT.2010.26,
P_0000000977,0000000977,pdf,3,30,Influential IT management trends: an international study,Journal of Information Technology,"Luftman', Jerry and Derksen, Barry and Dwivedi°, Rajeev and Santana', Martin and Zadeh, Hossein S and Rigoni, Eduardo and Luftman, J.",lfoppiano/grobid:0.8.1,data/pdfs/30_3/LuftmanDerksenDwivediEtAl2015.pdf,article,2015,10.1057/JIT.2015.18,
P_0000000978,0000000978,pdf,2,17,Editorial: Critical research in information systems: issue 1,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/17_2/Brooke2002a.pdf,article,,10.1080/02683960210154139,
P_0000000979,0000000979,pdf,2,27,In need of narratives of IS,Journal of Information Technology,"Westrup, Chris",lfoppiano/grobid:0.8.1,data/pdfs/27_2/Westrup2012a.pdf,article,,10.1057/JIT.2012.11,
P_0000000980,0000000980,pdf,3,1,A Combined Videotex/Videodisc System for Tourist Information,Journal of Information Technology,"Kwok, L. F and Jackson, C. and Teskey, F. N",lfoppiano/grobid:0.8.1,data/pdfs/1_3/KwokJacksonTeskey1986.pdf,article,,,
P_0000000981,0000000981,pdf,1,2,Strategic Value Analysis a Modern Approach to Systems and Data Planning by,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/2_1/SutherlandEwa1987.pdf,article,,,Book review
P_0000000982,0000000982,pdf,1,22,The impact of enterprise systems on organizational resilience,Journal of Information Technology,"Ignatiadis, Ioannis and Nandhakumar, Joe",lfoppiano/grobid:0.8.1,data/pdfs/22_1/IgnatiadisNandhakumar2007.pdf,article,2006,10.1057/PALGRAVE.JIT.2000087,
P_0000000983,0000000983,pdf,1,30,"New games, new rules, new scoreboards: the potential consequences of big data",Journal of Information Technology,"Markus, M. Lynne",lfoppiano/grobid:0.8.1,data/pdfs/30_1/Markus2015a.pdf,article,,10.1057/JIT.2014.28,
P_0000000984,0000000984,pdf,4,4,CASE Requirements for Data-Centred Business Applications*,Journal of Information Technology,"Tate, Graham and Verner, June and Hayward, Richard",lfoppiano/grobid:0.8.1,data/pdfs/4_4/TateVernerHayward1989.pdf,article,,,
P_0000000985,0000000985,pdf,1,12,Management and the hybridization of expertise: EFTPOS in retrospect,Journal of Information Technology,"Ells, John How",lfoppiano/grobid:0.8.1,data/pdfs/12_1/Howells1997.pdf,article,,,
P_0000000986,0000000986,pdf,3,5,Themes and issues in an information polity,Journal of Information Technology,"Taylor, John and Williams, Howard",lfoppiano/grobid:0.8.1,data/pdfs/5_3/TaylorWilliams1990.pdf,article,,,
P_0000000987,0000000987,pdf,4,31,Between Indians and ''cowboys'': the role of ICT in the management of contradictory self-images and the production of carbon credits in the Brazilian Amazon,Journal of Information Technology,"Raja ˜o, Raoni and Marcolino, Camilla and Raja, R.",lfoppiano/grobid:0.8.1,data/pdfs/31_4/RajaoMarcolino2016.pdf,article,,10.1057/S41265-016-0024-4,
P_0000000988,0000000988,pdf,3,32,High-frequency trading and conflict in the financial markets,Journal of Information Technology,"Cooper, Ricky and Seddon, Jonathan and Van Vliet, Ben",lfoppiano/grobid:0.8.1,data/pdfs/32_3/CooperSeddonVanVliet2017.pdf,article,,10.1057/S41265-016-0031-5,
P_0000000989,0000000989,pdf,2,2,The Value of Information,Journal of Information Technology,"Griffiths, Catherine and Clark, Peter",lfoppiano/grobid:0.8.1,data/pdfs/2_2/GriffithsClark1987.pdf,article,,,
P_0000000990,0000000990,pdf,3,7,Applying methodologies for information systems development,Journal of Information Technology,"On, D. E Avis and Shah, H. U and Powell, R. S and Uppal, P. S",lfoppiano/grobid:0.8.1,data/pdfs/7_3/AvisonShahPowellEtAl1992.pdf,article,,,
P_0000000991,0000000991,pdf,4,15,The impact of culture on ERP implementation,Journal of Information Technology,"Kru, M. and Olz, Mbh and Ga Lliers, J. and Cou, N. and Maiden, N. A M and Krumbholz, M.",lfoppiano/grobid:0.8.1,data/pdfs/15_4/WinterGill2001b.pdf,article,,10.1080/02683960010008962,
P_0000000992,0000000992,pdf,3,35,Theory borrowing in IT-rich contexts: Lessons from IS strategy research,Journal of Information Technology,"Moeini, Mohammad and Simeonova, Boyka and Galliers, Robert D and Wilson, Alex",lfoppiano/grobid:0.8.1,data/pdfs/35_3/MoeiniSimeonovaGalliersEtAl2020.pdf,article,,10.1177/0268396220912745,
P_0000000993,0000000993,pdf,1,14,Editorial,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/14_1/Willcocks1999.pdf,article,1998,,
P_0000000994,0000000994,pdf,1,3,Legal Aspects of Knowledge-Based Technology,Journal of Information Technology,"Clarke, Roger",lfoppiano/grobid:0.8.1,data/pdfs/3_1/Clarke1988.pdf,article,,,
P_0000000995,0000000995,pdf,2,5,"Local area network operations: a security, control and audit perspective*",Journal of Information Technology,"Jamieson, Rodger and Low, Graham",lfoppiano/grobid:0.8.1,data/pdfs/5_2/JamiesonLow1990.pdf,article,,,
P_0000000996,0000000996,pdf,4,19,The improvisation-efficiency paradox in inter-firm electronic networks: governance and architecture considerations,Journal of Information Technology,"Konsynski, Benn and Tiwana, Amrit",lfoppiano/grobid:0.8.1,data/pdfs/19_4/KonsynskiTiwana2004.pdf,article,2004,10.1057/PALGRAVE.JIT.2000029,
P_0000000997,0000000997,pdf,4,10,Theoretical perspectives on the outsourcing of information systems,Journal of Information Technology,"Cheon, Myun J and Grover, Varun and Teng, James T C",lfoppiano/grobid:0.8.1,data/pdfs/10_4/CheonGroverTeng1995.pdf,article,,,
P_0000000998,0000000998,pdf,3,8,Stages of growth in end-user computing: applications in the health sector of developing countries in Asia-Pacific,Journal of Information Technology,"Jayasuriya, Rohan",lfoppiano/grobid:0.8.1,data/pdfs/8_3/Jayasuriya1993.pdf,article,,,
P_0000000999,0000000999,pdf,2,6,Global information systems: a joint venture between business and education,Journal of Information Technology,"Yasin, Mahmoud M and Green, Ronald F and Box",lfoppiano/grobid:0.8.1,data/pdfs/6_2/YasinGreen1991.pdf,article,,,
P_0000001000,0000001000,pdf,4,24,The diffusion and use of institutional theory: a cross-disciplinary longitudinal literature survey,Journal of Information Technology,"Weerakkody, Vishanth and Dwivedi, Yogesh K and Irani, Zahir",lfoppiano/grobid:0.8.1,data/pdfs/24_4/WeerakkodyDwivediIrani2009.pdf,article,2009,10.1057/JIT.2009.16,
P_0000001001,0000001001,pdf,2,3,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/3_2/Morris1988.pdf,article,,,
P_0000001002,0000001002,pdf,1,34,Bringing compassion into information systems research: A research agenda and call to action,Journal of Information Technology,"Raman, Roopa and Mcclelland, Laura",lfoppiano/grobid:0.8.1,data/pdfs/34_1/RamanMcClelland2019.pdf,article,,10.1177/0268396218815989,
P_0000001003,0000001003,pdf,4,10,A framework for deciding what to outsource in information technology,Journal of Information Technology,"Cronk, Jonathan and Sharp, John",lfoppiano/grobid:0.8.1,data/pdfs/10_4/CronkSharp1995.pdf,article,,,
P_0000001004,0000001004,pdf,1,19,Creating a journal for the 21st century,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/19_1/WillcocksSauer2004.pdf,article,,10.1057/PALGRAVE.JIT.2000005,Contents
P_0000001005,0000001005,pdf,2,8,Software standards: an information requirements framework,Journal of Information Technology,"Ngosi, Theodora N and Jenkins, John O",lfoppiano/grobid:0.8.1,data/pdfs/8_2/NgosiJenkins1993.pdf,article,,,
P_0000001006,0000001006,pdf,3,24,Organizational and institutional determinants of B2C adoption under shifting environments,Journal of Information Technology,"Jeyaraj, Anand and Balser, Deborah B and Chowa, Charles and Griggs, Gary M",lfoppiano/grobid:0.8.1,data/pdfs/24_3/JeyarajBalserChowaEtAl2009.pdf,article,2008,10.1057/JIT.2008.22,
P_0000001007,0000001007,pdf,4,21,Using Complexity Science to effect a paradigm shift in Information Systems for the 21st century,Journal of Information Technology,"Merali, Yasmin and Mckelvey, Bill",lfoppiano/grobid:0.8.1,data/pdfs/21_4/MeraliMcKelvey2006.pdf,article,,10.1057/PALGRAVE.JIT.2000082,
P_0000001008,0000001008,pdf,2,12,The SIMA: a practical approach to information technology management,Journal of Information Technology,"Klom, Rick and Pothu, L. Eon and En, I. Z",lfoppiano/grobid:0.8.1,data/pdfs/12_2/KlompePothuizen1997.pdf,article,,,
P_0000001009,0000001009,pdf,1,33,An essay on financial information in the era of computerization,Journal of Information Technology,"Schinckus, Christophe",lfoppiano/grobid:0.8.1,data/pdfs/33_1/Schinckus2018.pdf,article,2017,10.1057/S41265-016-,
P_0000001010,0000001010,pdf,2,31,Team boundary spanning: strategic implications for the implementation and use of enterprise social media,Journal of Information Technology,"Osch, Wietske Van and Steinfield, Charles W and Van Osch, W.",lfoppiano/grobid:0.8.1,data/pdfs/31_2/vanOschSteinfield2016.pdf,article,,10.1057/JIT.2016.12,
P_0000001011,0000001011,pdf,2,3,Declarative Languages for Advanced Information Technologies,Journal of Information Technology,"Kosky, Anthony",lfoppiano/grobid:0.8.1,data/pdfs/3_2/Kosky1988.pdf,article,,,
P_0000001012,0000001012,pdf,1,26,Exploring the role of informants in interpretive case study research in IS,Journal of Information Technology,"Bygstad, Bendik and Munkvold, Bjørn Erik",lfoppiano/grobid:0.8.1,data/pdfs/26_1/BygstadMunkvold2011.pdf,article,2010,10.1057/JIT.2010.15,
P_0000001013,0000001013,pdf,3,20,Toward predicting software development success from the perspective of practitioners: an exploratory Bayesian model,Journal of Information Technology,"Procaccino, J. Drew and Verner, June M and Darter, Marvin E and Amadio, William J",lfoppiano/grobid:0.8.1,data/pdfs/20_3/ProcaccinoVernerDarterEtAl2005.pdf,article,2005,10.1057/PALGRAVE.JIT.2000044,
P_0000001014,0000001014,pdf,4,10,The role of risk and return in information technology outsourcing decisions,Journal of Information Technology,"Jurison, Jaak",lfoppiano/grobid:0.8.1,data/pdfs/10_4/Jurison1995.pdf,article,,,
