ID,orig_ID,orig_source,url,pages,number,volume,year,title,journal,author,doi,ENTRYTYPE,language,abstract,dblp_key,grobid-version,file,note
C_000274,000274,crossref,https://aisel.aisnet.org/jais/vol16/iss5/2,345--393,5,16,2015,Conceptualizing Routing Decisions in Business Processes: Theoretical Analysis and Empirical Testing,Journal of the Association for Information Systems,"Soffer, Pnina and Wand, Yair and Kaner, Maya",10.17705/1JAIS.00396,article,,,,,,
C_000275,000275,crossref,https://aisel.aisnet.org/jais/vol18/iss3/2,206--230,3,18,2017,Management Misinformation Systems: A Time to Revisit?,Journal of the Association for Information Systems,"Lyytinen, Kalle and Grover, Varun",10.17705/1JAIS.00453,article,,,,,,
C_000276,000276,crossref,https://aisel.aisnet.org/jais/vol5/iss6/8,220--246,6,5,2004,Nothing At The Center?: Academic Legitimacy in the Information Systems Field,Journal of the Association for Information Systems,"Lyytinen, Kalle and King, John",10.17705/1JAIS.00051,article,,,,,,
C_000277,000277,crossref,https://aisel.aisnet.org/jais/vol5/iss1/1,1--28,1,5,2004,Web Site Delays: How Tolerant are Users?,Journal of the Association for Information Systems,"Galletta, Dennis and Henry, Raymond and McCoy, Scott and Polak, Peter",10.17705/1JAIS.00044,article,,,,,,
C_000278,000278,crossref,https://aisel.aisnet.org/jais/vol21/iss1/10,1--22,,,2020,"Building an Apparatus: Refractive, Reflective, and Diffractive Readings of Trace Data",Journal of the Association for Information Systems,"Østerlund, Carsten and Crowston, Kevin and Jackson, Corey",10.17705/1JAIS.00590,article,,,,,,
C_000279,000279,crossref,https://aisel.aisnet.org/jais/vol5/iss8/11,314--355,8,5,2004,Going Beyond the Dominant Paradigm for Information Technology Innovation Research: Emerging Concepts and Methods,Journal of the Association for Information Systems,"Fichman, Robert",10.17705/1JAIS.00054,article,,,,,,
C_000280,000280,crossref,https://aisel.aisnet.org/jais/vol7/iss4/10,179--206,4,7,2006,Managing Flexibility in Outsourcing,Journal of the Association for Information Systems,"Tan, Chengxun and Sia, Siew",10.17705/1JAIS.00086,article,,,,,,
C_000281,000281,crossref,https://aisel.aisnet.org/jais/vol12/iss3/1,274--298,3,12,2011,The Effects of the Assimilation and Use of IT Applications on Financial Performance in Healthcare Organizations,Journal of the Association for Information Systems,"Setia, Pankaj and Setia, Monika and Krishnan, Ranjani and Sambamurthy, Vallabh",10.17705/1JAIS.0060,article,,,,,,
C_000282,000282,crossref,https://aisel.aisnet.org/jais/vol17/iss2/1,107--161,2,17,2016,Entangled Stakeholder Roles and Perceptions in Health Information Systems: A Longitudinal Study of the U.K. NHS N3 Network,Journal of the Association for Information Systems,"Nancy, Pouloudi and Currie, Wendy and Whitley, Edgar",10.17705/1JAIS.00421,article,,,,,,
C_000283,000283,crossref,https://aisel.aisnet.org/jais/vol17/iss3/1,194--215,3,17,2016,Neural Correlates of Protection Motivation for Secure IT Behaviors: An fMRI Examination,Journal of the Association for Information Systems,"Warkentin, Merrill and Walden, Eric and Johnston, Allen and Straub, Detmar",10.17705/1JAIS.00424,article,,,,,,
C_000284,000284,crossref,https://aisel.aisnet.org/jais/vol20/iss12/4,1794--1843,,,2019,Integrating Cognition with an Affective Lens to Better Understand Information Security Policy Compliance,Journal of the Association for Information Systems,"Ormond, Dustin and Warkentin, Merrill and Crossler, Robert E.",10.17705/1JAIS.00586,article,,,,,,
C_000285,000285,crossref,https://aisel.aisnet.org/jais/vol20/iss3/3,186--212,,,2019,It Takes a Village: Understanding the Collective Security Efficacy of Employee Groups,Journal of the Association for Information Systems,"Johnston, Allen C. and Di Gangi, Paul M. and Howard, Jack and Worrell, James",10.17705/1JAIS.00533,article,,,,,,
C_000286,000286,crossref,https://aisel.aisnet.org/jais/vol10/iss11/3,787--815,11,10,2009,Ethical Information Systems Development: A Baumanian Postmodernist Perspective,Journal of the Association for Information Systems,"Chatterjee, Sutirtha and Sarker, Suprateek and Fuller, Mark",10.17705/1JAIS.00214,article,,,,,,
C_000287,000287,crossref,https://aisel.aisnet.org/jais/vol5/iss11/16,472--492,11,5,2004,Inhibitors and Enablers as Dual Factor Concepts in Technology Usage,Journal of the Association for Information Systems,"Cenfetelli, Ronald",10.17705/1JAIS.00059,article,,,,,,
C_000288,000288,crossref,https://aisel.aisnet.org/jais/vol12/iss5/2,347--374,5,12,2011,The Adoption of Online Shopping Assistants: Perceived Similarity as an Antecedent to Evaluative Beliefs,Journal of the Association for Information Systems,"Al-Natour, Sameh and Benbasat, Izak and Cenfetelli, Ronald",10.17705/1JAIS.00267,article,,,,,,
C_000289,000289,crossref,https://aisel.aisnet.org/jais/vol8/iss5/20,287--311,5,8,2007,An Agent-Mediated Knowledge-in-Motion Model,Journal of the Association for Information Systems,"Datta, Pratim",10.17705/1JAIS.00130,article,,,,,,
C_000290,000290,crossref,https://aisel.aisnet.org/jais/vol6/iss12/10,409--432,12,6,2005,Across the Digital Divide: A Cross-Country Multi-Technology Analysis of the Determinants of IT Penetration,Journal of the Association for Information Systems,"Kraemer, Kenneth and Ganley, Dale and Dewan, Sanjeev",10.17705/1JAIS.00071,article,,,,,,
C_000291,000291,crossref,https://aisel.aisnet.org/jais/vol15/iss8/3,454--483,8,15,2014,Effects of Emoticons on the Acceptance of Negative Feedback in Computer-Mediated Communication,Journal of the Association for Information Systems,"Wang, Weiquan and Zhao, Yi and Qiu, Lingyun and Zhu, Yan",10.17705/1JAIS.00370,article,,,,,,
C_000292,000292,crossref,https://aisel.aisnet.org/jais/vol13/iss7/1,581--617,7,13,2012,Antecedents and Consequences of Board IT Governance: Institutional and Strategic Choice Perspectives,Journal of the Association for Information Systems,"Jewer, Jennifer and McKay, Kenneth",10.17705/1JAIS.00301,article,,,,,,
C_000293,000293,crossref,https://aisel.aisnet.org/jais/vol10/iss5/5,375--398,5,10,2009,The Long Now of Technology Infrastructure: Articulating Tensions in Development,Journal of the Association for Information Systems,"Ribes, David and Finholt, Thomas",10.17705/1JAIS.00199,article,,,,,,
C_000294,000294,crossref,https://aisel.aisnet.org/jais/vol16/iss2/1,108--143,2,16,2015,Toward a Better Use of the Semantic Differential in IS Research: An Integrative Framework of Suggested Action,Journal of the Association for Information Systems,"Verhagen, Tibert and Hooff, Bart and Meents, Selmar",10.17705/1JAIS.00388,article,,,,,,
C_000295,000295,crossref,https://aisel.aisnet.org/jais/vol8/iss4/14,223--229,4,8,2007,"Veni, Vidi, Vici: Breaking the TAM Logjam",Journal of the Association for Information Systems,"Straub, Detmar and Burton-Jones, Andrew",10.17705/1JAIS.00124,article,,,,,,
C_000296,000296,crossref,https://aisel.aisnet.org/jais/vol12/iss12/2,767--797,12,12,2011,Validity Issues in the Use of Social Network Analysis with Digital Trace Data,Journal of the Association for Information Systems,"Howison, James and Wiggins, Andrea and Crowston, Kevin",10.17705/1JAIS.00282,article,,,,,,
C_000297,000297,crossref,https://aisel.aisnet.org/jais/vol20/iss8/5,1023--1074,,,2019,"""An Analysis of the Evolving Intellectual Structure of Health Information Systems Research in the Information Systems Discipline""",Journal of the Association for Information Systems,"Chen, Langtao and Baird, Aaron and Straub, Detmar",10.17705/1JAIS.00561,article,,,,,,
C_000298,000298,crossref,https://aisel.aisnet.org/jais/vol16/iss2/2,72--107,2,16,2015,Online Recommendation Systems in a B2C E-Commerce Context: A Review and Future Directions,Journal of the Association for Information Systems,"Li, Seth and Karahanna, Elena",10.17705/1JAIS.00389,article,,,,,,
C_000299,000299,crossref,https://aisel.aisnet.org/jais/vol14/iss7/1,379--398,7,14,2013,"Information Technology, Materiality, and Organizational Change: A Professional Odyssey",Journal of the Association for Information Systems,"Robey, Daniel and Anderson, Chad and Raymond, Benoit",10.17705/1JAIS.00337,article,,,,,,
C_000300,000300,crossref,https://aisel.aisnet.org/jais/vol16/iss9/2,799--837,9,16,2015,Designing a Requirement Mining System,Journal of the Association for Information Systems,"Meth, Hendrik and Mueller, Benjamin and Maedche, Alexander",10.17705/1JAIS.00408,article,,,,,,
C_000301,000301,crossref,https://aisel.aisnet.org/jais/vol11/iss11/6,576--656,11,11,2010,A Comprehensive Review and Synthesis of Open Source Research,Journal of the Association for Information Systems,"Aksulu, Altay and Wade, Michael",10.17705/1JAIS.00245,article,,,,,,
C_000302,000302,crossref,https://aisel.aisnet.org/jais/vol7/iss9/24,618--645,9,7,2006,Causal Relationships between Perceived Enjoyment and Perceived Ease of Use: An Alternative Approach,Journal of the Association for Information Systems,"Sun, Heshan and Zhang, Ping",10.17705/1JAIS.00100,article,,,,,,
C_000303,000303,crossref,https://aisel.aisnet.org/jais/vol20/iss5/1,647--680,,,2019,Understanding Ambidexterity: Managing Contradictory Tensions Between Exploration and Exploitation in the Evolution of Digital Infrastructure,Journal of the Association for Information Systems,"Montealegre, Ramiro and Iyengar, Kishen and Sweeney, Jeffrey",10.17705/1JAIS.00547,article,,,,,,
C_000304,000304,crossref,https://aisel.aisnet.org/jais/vol7/iss5/14,247--269,5,7,2006,Information Systems is Not a Reference Discipline (And What We Can Do About It),Journal of the Association for Information Systems,"Wade, Michael and Biehl, Markus and Kim, Henry",10.17705/1JAIS.00090,article,,,,,,
C_000305,000305,crossref,https://aisel.aisnet.org/jais/vol14/iss6/2,283--311,6,14,2013,The Dynamics of Sustainable IS Alignment: The Case for IS Adaptivity,Journal of the Association for Information Systems,"Vessey, Iris and Ward, Kerry",10.17705/1JAIS.00336,article,,,,,,
C_000306,000306,crossref,https://aisel.aisnet.org/jais/vol18/iss2/1,141--172,2,18,2017,Use of Online Social Networking Services from a Theoretical Perspective of the Motivation-Participation-Performance Framework,Journal of the Association for Information Systems,"Salehan, Mohammad and Kim, Dan and Kim, Changsu",10.17705/1JAIS.00449,article,,,,,,
C_000307,000307,crossref,https://aisel.aisnet.org/jais/vol20/iss1/1,58--104,,20,2019,"Never, Never Together Again: How Postpurchase Affect Drives Consumer Outcomes Within the Context of Online Consumer Support Communities",Journal of the Association for Information Systems,"Park, EunHee and Im, Ghiyoung and Storey, Veda C. and Baskerville, Richard L.",10.17705/1JAIS.00529,article,,,,,,
C_000308,000308,crossref,https://aisel.aisnet.org/jais/vol6/iss7/8,199--226,7,6,2005,Measuring the Return on Information Technology: A Knowledge-Based Approach for Revenue Allocation at the Process and Firm Level,Journal of the Association for Information Systems,"Pavlou, Paul and Housel, Thomas and Rodgers, Waymond and Jansen, Erik",10.17705/1JAIS.00069,article,,,,,,
C_000309,000309,crossref,https://aisel.aisnet.org/jais/vol20/iss7/15,887--927,,,2019,"""Understanding the Elephant: The Discourse Approach to Boundary Identification and Corpus Construction for Theory Review Articles""",Journal of the Association for Information Systems,"Larsen, Kai R. and Hovorka, Dirk S. and Dennis, Alan R. and West, Jevin D.",10.17705/1JAIS.00556,article,,,,,,
C_000310,000310,crossref,https://aisel.aisnet.org/jais/vol21/iss3/4,664--694,3,21,2020,Monitoring the Complexity of IT Architectures: Design Principles and an IT Artifact,Journal of the Association for Information Systems,"Widjaja, Thomas and Gregory, Robert",10.17705/1JAIS.00616,article,,,,,,
C_000311,000311,crossref,https://aisel.aisnet.org/jais/vol20/iss9/14,1388--1403,,,2019,"""Blockchain Research in Information Systems: Current Trends and an Inclusive Future Research Agenda""",Journal of the Association for Information Systems,"Rossi, Matti and Mueller-Bloch, Christoph and Thatcher, Jason Bennett and Beck, Roman",10.17705/1JAIS.00571,article,,,,,,
C_000312,000312,crossref,https://aisel.aisnet.org/jais/vol6/iss4/5,102--129,4,6,2005,Understanding Individual Adoption of Instant Messaging: An Empirical Investigation,Journal of the Association for Information Systems,"Lou, Hao and Chau, Patrick and Li, Dahui",10.17705/1JAIS.00066,article,,,,,,
C_000313,000313,crossref,https://aisel.aisnet.org/jais/vol8/iss5/19,312--335,5,8,2007,The Anatomy of a Design Theory,Journal of the Association for Information Systems,"Jones, David and Gregor, Shirley",10.17705/1JAIS.00129,article,,,,,,
C_000314,000314,crossref,https://aisel.aisnet.org/jais/vol11/iss10/2,519--549,10,11,2010,Modeling Citizen Satisfaction with Mandatory Adoption of an E-Government Technology,Journal of the Association for Information Systems,"Chan, Frank and Thong, James and Venkatesh, Viswanath and Brown, Susan and Hu, Paul and Tam, Kar",10.17705/1JAIS.00239,article,,,,,,
C_000315,000315,crossref,https://aisel.aisnet.org/jais/vol17/iss4/1,267--307,4,17,2016,Job Satisfaction in Agile Development Teams: Agile Development as Work Redesign,Journal of the Association for Information Systems,"Tripp, John and Rienemschneider, Cindy and Thatcher, Jason",10.17705/1JAIS.00426,article,,,,,,
C_000316,000316,crossref,https://aisel.aisnet.org/jais/vol13/iss7/2,546--580,7,13,2012,Lateral Collinearity and Misleading Results in Variance-Based SEM: An Illustration and Recommendations,Journal of the Association for Information Systems,"Kock, Ned and Lynn, Gary",10.17705/1JAIS.00302,article,,,,,,
C_000317,000317,crossref,https://aisel.aisnet.org/jais/vol17/iss4/2,216--266,4,17,2016,Information Systems Control: A Review and Framework for Emerging Information Systems Processes,Journal of the Association for Information Systems,"Cram, W. Alec and Brohman, Kathryn and Gallupe, R. Brent",10.17705/1JAIS.00427,article,,,,,,
C_000318,000318,crossref,https://aisel.aisnet.org/jais/vol19/iss11/1,1130--1144,,,2018,Is More Information Better? An Economic Analysis of Group-Buying Platforms,Journal of the Association for Information Systems,"Xu, Hong",10.17705/1JAIS.00522,article,,,,,,
C_000319,000319,crossref,https://aisel.aisnet.org/jais/vol19/iss9/4,775--812,,19,2018,When Institutional Logics Meet Information and Communication Technologies: Examining Hybrid Information Practices in Ghana’s Agriculture,Journal of the Association for Information Systems,"Slavova, Mira and Karanasios, Stan",10.17705/1JAIS.00509,article,,,,,,
C_000320,000320,crossref,https://aisel.aisnet.org/jais/vol22/iss1/1,246--272,1,22,2021,Mitigating the Security Intention-Behavior Gap: The Moderating Role of Required Effort on the Intention-Behavior Relationship,Journal of the Association for Information Systems,"Jenkins, Jeffrey and Durcikova, Alexandra and Nunamaker, Jay",10.17705/1JAIS.00660,article,,,,,,
C_000321,000321,crossref,https://aisel.aisnet.org/jais/vol22/iss1/5,130--155,1,22,2021,The Dynamics of Architecture-Governance Configurations: An Assemblage Theory Approach,Journal of the Association for Information Systems,"Hanseth, Ole and Rodon Modol, Joan",10.17705/1JAIS.00656,article,,,,,,
C_000322,000322,crossref,https://aisel.aisnet.org/jais/vol15/iss12/2,860--878,12,15,2014,Advocating for Action Design Research on IT Value Creation in Healthcare,Journal of the Association for Information Systems,"Sherer, Susan",10.17705/1JAIS.00384,article,,,,,,
C_000323,000323,crossref,https://aisel.aisnet.org/jais/vol18/iss8/1,605--632,8,18,2017,Effects of Animation on Attentional Resources of Online Consumers,Journal of the Association for Information Systems,"Cheung, Muller and Hong, Weiyin and Thong, James",10.17705/1JAIS.00464,article,,,,,,
C_000324,000324,crossref,https://aisel.aisnet.org/jais/vol6/iss5/6,130--170,5,6,2005,The Neglected Continent of IS Research: A Research Agenda for Sub-Saharan Africa,Journal of the Association for Information Systems,"Datta, Pratim and Byrd, Terry and Okoli, Chitu and Mbarika, Victor",10.17705/1JAIS.00067,article,,,,,,
