id,ID,orig_ID,orig_source,number,volume,title,journal,author,grobid-version,file,ENTRYTYPE,doi,year,note
293,P_0000000298,298,pdf,1.0,29.0,CONTRIBUTING KNOWLEDGE TO ELECTRONIC KNOWLEDGE REPOSITORIES: AN EMPIRICAL INVESTIGATION 1,MIS Quarterly,"Kankanhalli, Atreyi and Tan, Bernard C Y and Wei, Kwok-Kee",lfoppiano/grobid:0.8.1,data/pdfs/29_1/KankanhalliTanWei2005.pdf,article,,,
294,P_0000000299,299,pdf,4.0,8.0,Selecting an End User Programming Language for DSS Development,MIS Quarterly,"Meador, C. Lawrence and Mezger, Richard A and Computer, Entre ' and Boston, Center",lfoppiano/grobid:0.8.1,data/pdfs/8_4/MeadorMezger1984.pdf,article,,,
295,P_0000000300,300,pdf,1.0,18.0,The French Videotex System Minitel: A Successful Implementation of a National Information Technology Infrastructure 1,MIS Quarterly,"Cats-Baril, William L",lfoppiano/grobid:0.8.1,data/pdfs/18_1/CatsBarilJelassi1994.pdf,article,,,
296,P_0000000301,301,pdf,4.0,13.0,Chargeback System Fairness Perceived Chargeback System Fairness in Decentralized Organizations: An Examination of the Issues,MIS Quarterly,"Hufnagel, Ellen M and Birnberg, Jacob G and Katz Graduate, Joseph M",lfoppiano/grobid:0.8.1,data/pdfs/13_4/HufnagelBirnberg1989.pdf,article,,,
297,P_0000000302,302,pdf,3.0,17.0,The Impact of Information Technology on Middle Managers,MIS Quarterly,"Kraemer, Kenneth L",lfoppiano/grobid:0.8.1,data/pdfs/17_3/PinsonneaultKraemer1993.pdf,article,,,
298,P_0000000303,303,pdf,1.0,1.0,A Contingency View of Managing the Data Processing Organization,MIS Quarterly,"Wetherbe, Jim C and Whitehead, Carlton J",lfoppiano/grobid:0.8.1,data/pdfs/1_1/WetherbeWhitehead1977.pdf,article,,,
299,P_0000000304,304,pdf,1.0,45.0,EARLY BIRD VERSUS LATE OWL: AN EMPIRICAL INVESTIGATION OF INDIVIDUAL SHOPPING TIME HABIT AND ITS EFFECTS 1,MIS Quarterly,"Zhang, Ziqiong and Zhang, Zili and Chen, Pei-Yu",lfoppiano/grobid:0.8.1,data/pdfs/45_1/ZhangZhangChen2021.pdf,article,10.25300/MISQ/2021/14312,,
300,P_0000000305,305,pdf,1.0,10.0,An Investigation of the Effectiveness of Color and Graphical Information Presentation Under Varying Time Constraints,MIS Quarterly,"Benbasat, Izak and Dexter, Albert S",lfoppiano/grobid:0.8.1,data/pdfs/10_1/BenbasatDexter1986.pdf,article,,,
301,P_0000000306,306,pdf,2.0,20.0,Information Privacy: Measuring Individuals' Concerns About Organizational Practices1,MIS Quarterly,"Smith, H. Jeff and Milberg, Sandra J and Burke, Sandra J",lfoppiano/grobid:0.8.1,data/pdfs/20_2/SmithMilbergBurke1996.pdf,article,,,
302,P_0000000307,307,pdf,2.0,43.0,"HIGH RELIABILITY IN DIGITAL ORGANIZING: MINDLESSNESS, THE FRAME PROBLEM, AND DIGITAL OPERATIONS 1",MIS Quarterly,"Salovaara, Antti and Lyytinen, Kalle and Penttinen, Esko",lfoppiano/grobid:0.8.1,data/pdfs/43_2/SalovaaraLyytinenPenttinen2019.pdf,article,10.25300/MISQ/2019/14577,,
303,P_0000000308,308,pdf,2.0,46.0,A RANDOMIZED FIELD EXPERIMENT TO EXPLORE THE IMPACT OF HERDING CUES AS CATALYSTS FOR ADOPTION 1,MIS Quarterly,"Feng, Katherine and Claggett, Jennifer L and Karahanna, Elena and Kar, Yan and Tam",lfoppiano/grobid:0.8.1,data/pdfs/46_2/FengClaggettKarahannaEtAl2022.pdf,article,10.25300/MISQ/2022/16141,,
304,P_0000000309,309,pdf,1.0,37.0,BRIDGING THE QUALITATIVE-QUANTITATIVE DIVIDE: GUIDELINES FOR CONDUCTING MIXED METHODS RESEARCH IN INFORMATION SYSTEMS 1,MIS Quarterly,"Venkatesh, Viswanath and Brown, Susan A and Bala, Hillol",lfoppiano/grobid:0.8.1,data/pdfs/37_1/VenkateshBrownBala2013.pdf,article,,,
305,P_0000000310,310,pdf,2.0,45.0,INCORPORATING THE TIME-ORDER EFFECT OF FEEDBACK IN ONLINE AUCTION MARKETS THROUGH A BAYESIAN UPDATING MODEL 1,MIS Quarterly,"Chau, Michael and Li, Wenwen and Yang, Boye and Lee, Alice J and Bao, Zhuolan",lfoppiano/grobid:0.8.1,data/pdfs/45_2/ChauLiYangEtAl2021.pdf,article,10.25300/MISQ/2021/15324,,
306,P_0000000311,311,pdf,3.0,31.0,A Camel Going Through the Eye of a Needle,MIS Quarterly,"Saunders, Carol and Benbasat, Izak",lfoppiano/grobid:0.8.1,data/pdfs/31_3/SaundersBenbasat2007.pdf,article,,,
307,P_0000000312,312,pdf,2.0,44.0,IS CYBERSECURITY A TEAM SPORT? A MULTILEVEL EXAMINATION OF WORKGROUP INFORMATION SECURITY EFFECTIVENESS 1,MIS Quarterly,"Woo, Chul and Goo, Jahyun and Rao, H. Raghav",lfoppiano/grobid:0.8.1,data/pdfs/44_2/YooGooRao2020.pdf,article,10.25300/MISQ/2020/15477,,
308,P_0000000313,313,pdf,1.0,40.0,DEAL-SEEKING VERSUS BRAND-SEEKING: SEARCH BEHAVIORS AND PURCHASE PROPENSITIES IN SPONSORED SEARCH PLATFORMS 1,MIS Quarterly,"Im, Il and Jun, Jongkun and Oh, Wonseok and Jeong, Seok-Oh",lfoppiano/grobid:0.8.1,data/pdfs/40_1/ImJunOhEtAl2016.pdf,article,,,
309,P_0000000314,314,pdf,2.0,9.0,Reconciliation Process for Data Management in Distributed Environments,MIS Quarterly,"Ballou Girl, Donald P and Tayi, Kumar",lfoppiano/grobid:0.8.1,data/pdfs/9_2/Ballou1985.pdf,article,,,
310,P_0000000315,315,pdf,3.0,36.0,HOW TO CONDUCT A FUNCTIONAL MAGNETIC RESONANCE (FMRI) STUDY IN SOCIAL SCIENCE RESEARCH 1,MIS Quarterly,"Dimoka, Angelika",lfoppiano/grobid:0.8.1,data/pdfs/36_3/Dimoka2012.pdf,article,,,
311,P_0000000316,316,pdf,1.0,40.0,AN EXPLORATORY STUDY OF THE FORMATION AND IMPACT OF ELECTRONIC SERVICE FAILURES 1,MIS Quarterly,"Tan, Chee-Wee and Benbasat, Izak and Cenfetelli, Ronald T",lfoppiano/grobid:0.8.1,data/pdfs/40_1/TanBenbasatCenfetelli2016.pdf,article,,,
312,P_0000000317,317,pdf,1.0,38.0,WHAT'S DIFFERENT ABOUT SOCIAL MEDIA NETWORKS? A FRAMEWORK AND RESEARCH AGENDA 1,MIS Quarterly,"Kane, Gerald C and Alavi, Maryam and Labianca, Joe and Borgatti, Stephen P",lfoppiano/grobid:0.8.1,data/pdfs/38_1/KaneAlaviLabiancaEtAl2014.pdf,article,,,
313,P_0000000318,318,pdf,4.0,43.0,GOVERNANCE AND ICT4D INITIATIVE SUCCESS: A LONGITUDINAL FIELD STUDY OF TEN VILLAGES IN RURAL INDIA 1,MIS Quarterly,"Venkatesh, Viswanath and Sykes, Tracy Ann and Rai, Arun and Setia, Pankaj",lfoppiano/grobid:0.8.1,data/pdfs/43_4/VenkateshSykesRaiEtAl2019.pdf,article,10.25300/MISQ/2019/12337,,
314,P_0000000319,319,pdf,2.0,31.0,"POWER, RATIONALITY, AND THE ART OF LIVING THROUGH SOCIO-TECHNICAL CHANGE 1",MIS Quarterly,"Avgerou, Chrisanthi and Mcgrath, Kathy",lfoppiano/grobid:0.8.1,data/pdfs/31_2/AvgerouMcGrath2007.pdf,article,,,
315,P_0000000320,320,pdf,4.0,36.0,BUSINESS INTELLIGENCE AND ANALYTICS: FROM BIG DATA TO BIG IMPACT,MIS Quarterly,"Chen, Hsinchun and Chiang, Roger H L and Lindner, Carl H and Storey, Veda C and Robinson, J. Mack",lfoppiano/grobid:0.8.1,data/pdfs/36_4/ChenChiangStorey2012.pdf,article,,,
316,P_0000000321,321,pdf,3.0,17.0,"""How Did They Get My Name?"": An Exploratory Investigation of Consumer Attitudes Toward Secondary Information Use",MIS Quarterly,"Culnan, Mary J",lfoppiano/grobid:0.8.1,data/pdfs/17_3/Culnan1993.pdf,article,,,
317,P_0000000322,322,pdf,4.0,40.0,BIG DATA & ANALYTICS IN NETWORKED BUSINESS MINING MASSIVE FINE-GRAINED BEHAVIOR DATA TO IMPROVE PREDICTIVE ANALYTICS 1,MIS Quarterly,"Martens, David and Provost, Foster and Clark, Jessica and Junqué De Fortuny, Enric",lfoppiano/grobid:0.8.1,data/pdfs/40_4/MartensProvostClarkEtAl2016.pdf,article,,,
318,P_0000000323,323,pdf,1.0,9.0,The Evolution of Benchmarking as a Computer Performance Evaluation Technique,MIS Quarterly,"Lewis, Byron C and Crews, Albert E",lfoppiano/grobid:0.8.1,data/pdfs/9_1/LewisCrews1985.pdf,article,,,
319,P_0000000324,324,pdf,4.0,41.0,DRAWING A LINE IN THE SAND: COMMITMENT PROBLEM IN ENDING SOFTWARE SUPPORT 1,MIS Quarterly,"Ghoshal, Abhijeet and Lahiri, Atanu and Dey, Debabrata",lfoppiano/grobid:0.8.1,data/pdfs/41_4/Ghoshal2017.pdf,article,,,
320,P_0000000325,325,pdf,,30.0,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/30_SI/Lyytinen2006.pdf,article,,,
321,P_0000000326,326,pdf,1.0,11.0,Information Intensive Modeling,MIS Quarterly,"Orman, Levent",lfoppiano/grobid:0.8.1,data/pdfs/11_1/Orman1987.pdf,article,,,
322,P_0000000327,327,pdf,4.0,44.0,ORGANIZATIONAL SENSEMAKING IN ERP IMPLEMENTATION: THE INFLUENCE OF SENSEMAKING STRUCTURE 1,MIS Quarterly,"Tan, Barney and Pan, Shan L and Chen, Wenbo and Huang, Lihua",lfoppiano/grobid:0.8.1,data/pdfs/44_4/TanPanChenEtAl2020.pdf,article,10.25300/MISQ/2020/11872,,
323,P_0000000328,328,pdf,3.0,8.0,A Survey of the MIS and Telecommunications Activities of Major Business Firms,MIS Quarterly,"Kriebel, Charles H and Strong, Diane M",lfoppiano/grobid:0.8.1,data/pdfs/8_3/KriebelStrong1984.pdf,article,,,
324,P_0000000329,329,pdf,3.0,15.0,An Economic Analysis of Strategic Information Technology Investments',MIS Quarterly,"Barua, Anitesh and Kriebel, Charles H and Mukhopadhyay, Tridas",lfoppiano/grobid:0.8.1,data/pdfs/15_3/BaruaKriebelMukhopadhyay1991.pdf,article,,,
325,P_0000000330,330,pdf,3.0,22.0,"An Investigation of Media Selection Among Directors and Managers: From ""Self"" to ""Other"" Orientation 1",MIS Quarterly,"Carlson, Patricia J and Davis, Gordon B",lfoppiano/grobid:0.8.1,data/pdfs/22_3/CarlsonDavis1998.pdf,article,,,
326,P_0000000331,331,pdf,1.0,43.0,MANAGING THE CROWDS: THE EFFECT OF PRIZE GUARANTEES AND IN-PROCESS FEEDBACK ON PARTICIPATION IN CROWDSOURCING CONTESTS 1,MIS Quarterly,"Jian, Lian and Yang, Sha and Ba, Sulin and Lu, Li and Li, Crystal and Jiang",lfoppiano/grobid:0.8.1,data/pdfs/43_1/JianYangBaEtAl2019.pdf,article,10.25300/MISQ/2019/13649,,
327,P_0000000332,332,pdf,3.0,28.0,DESIGN PRINCIPLES FOR COMPETENCE MANAGEMENT SYSTEMS: A SYNTHESIS OF AN ACTION RESEARCH STUDY 1,MIS Quarterly,"Lindgren, Rikard and Henfridsson, Ola and Schultze, Ulrike",lfoppiano/grobid:0.8.1,data/pdfs/28_3/LindgrenHenfridssonSchultze2004.pdf,article,,,
328,P_0000000333,333,pdf,4.0,30.0,INFLUENCE PROCESSES FOR INFORMATION TECHNOLOGY ACCEPTANCE: AN ELABORATION LIKELIHOOD MODEL 1,MIS Quarterly,"Sanford, Clive",lfoppiano/grobid:0.8.1,data/pdfs/30_4/BhattacherjeeSanford2006.pdf,article,,,
329,P_0000000334,334,pdf,2.0,32.0,INNOVATING OR DOING AS TOLD? STATUS DIFFERENCES AND OVERLAPPING BOUNDARIES IN OFFSHORE COLLABORATION 1,MIS Quarterly,"Levina, Natalia and Vaast, Emmanuelle",lfoppiano/grobid:0.8.1,data/pdfs/32_2/LevinaVaast2006.pdf,article,,,
330,P_0000000335,335,pdf,3.0,30.0,ORDER LEAD-TIME IMPROVEMENT FOLLOWING ENTERPRISE INFORMATION TECHNOLOGY IMPLEMENTATION: AN EMPIRICAL STUDY 1,MIS Quarterly,"Cotteleer, Mark J and Bendoly, Elliot",lfoppiano/grobid:0.8.1,data/pdfs/30_3/CotteleerBendoly2006.pdf,article,,,
331,P_0000000336,336,pdf,3.0,33.0,"RESPONSE TO JONES AND KARSTEN, ""GIDDENS'S STRUCTURATION THEORY AND INFORMATION SYSTEMS RESEARCH""",MIS Quarterly,"Carsten, Jones & and Poole, Marshall Scott",lfoppiano/grobid:0.8.1,data/pdfs/33_3/Poole2009.pdf,article,,,
332,P_0000000337,337,pdf,4.0,42.0,Opportunities and Challenges for Different Types of Online Experiments,MIS Quarterly,"Karahanna, Elena and Benbasat, Izak and Bapna, Ravi and Rai, Arun",lfoppiano/grobid:0.8.1,data/pdfs/42_4/KarahannaBenbasatBapnaEtAl2018.pdf,article,,,
333,P_0000000338,338,pdf,3.0,29.0,WHAT HAPPENS AFTER ERP IMPLEMENTATION: UNDERSTANDING THE IMPACT OF INTER-DEPENDENCE AND DIFFERENTIATION ON PLANT-LEVEL OUTCOMES 1,MIS Quarterly,"Gattiker, Thomas F and Goodhue, Dale L",lfoppiano/grobid:0.8.1,data/pdfs/29_3/GattikerGoodhue2005.pdf,article,,,
334,P_0000000339,339,pdf,4.0,38.0,ONTOLOGY-BASED EVALUATION OF NATURAL DISASTER MANAGEMENT WEBSITES: A MULTISTAKEHOLDER PERSPECTIVE 1,MIS Quarterly,"Chou, Chen-Huei and Zahedi, Fatemeh Mariam and Zhao, Huimin",lfoppiano/grobid:0.8.1,data/pdfs/38_4/ChouZahediZhao2014.pdf,article,,,
335,P_0000000340,340,pdf,1.0,38.0,COMPLEMENTARY ONLINE SERVICES IN COMPETITIVE MARKETS: MAINTAINING PROFITABILITY IN THE PRESENCE OF NETWORK EFFECTS 1,MIS Quarterly,"Etzion, Hila and Pang, Min-Seok",lfoppiano/grobid:0.8.1,data/pdfs/38_1/EtzionPang2014.pdf,article,,,
336,P_0000000341,341,pdf,2.0,37.0,DIGITAL BUSINESS STRATEGY AND VALUE CREATION: FRAMING THE DYNAMIC CYCLE OF CONTROL POINTS 1,MIS Quarterly,"Pagani, Margherita and Bharadwaj, Anandhi and Sawy, Omar A El and Pavlou, Paul A",lfoppiano/grobid:0.8.1,data/pdfs/37_2/Pagani2013.pdf,article,,,
337,P_0000000342,342,pdf,4.0,13.0,Control and Audit of Electronic Data Interchange,MIS Quarterly,"Hansen, James V and Hill, Ned C",lfoppiano/grobid:0.8.1,data/pdfs/13_4/HansenHill1989.pdf,article,,,
338,P_0000000343,343,pdf,3.0,5.0,Organizational Strategies For Personal Computing In Decision Support Systems*,MIS Quarterly,"Sprague, Ralph H and Hackathorn, Richard D and Keen, Peter G W",lfoppiano/grobid:0.8.1,data/pdfs/5_3/HackathornKeen1981.pdf,article,,,
339,P_0000000344,344,pdf,4.0,12.0,A Study of Influence in Computer-Mediated Group Decision Making,MIS Quarterly,"Poole, M. Scott and Desanctis, Gerardine L",lfoppiano/grobid:0.8.1,data/pdfs/12_4/ZigursPooleDeSanctis1988.pdf,article,,,
340,P_0000000345,345,pdf,2.0,46.0,PRODUCT MEANING IN DIGITAL PRODUCT INNOVATION 1,MIS Quarterly,"Wang, Gongtai and Henfridsson, Ola and Nandhakumar, Joe and Yoo, Youngjin",lfoppiano/grobid:0.8.1,data/pdfs/46_2/WangHenfridssonNandhakumarEtAl2022.pdf,article,10.25300/MISQ/2022/15252,,
341,P_0000000346,346,pdf,2.0,36.0,"THE CAREER PATHS LESS (OR MORE) TRAVELED: A SEQUENCE ANALYSIS OF IT CAREER HISTORIES, MOBILITY PATTERNS, AND CAREER SUCCESS 1",MIS Quarterly,"Joseph, Damien and Fong Boh, Wai and Ang, Soon and Slaughter, Sandra A",lfoppiano/grobid:0.8.1,data/pdfs/36_2/JosephBohAngEtAl2012.pdf,article,,,
342,P_0000000347,347,pdf,4.0,43.0,HOLISTIC ARCHETYPES OF IT OUTSOURCING STRATEGY: A CONTINGENCY FIT AND CONFIGURATIONAL APPROACH 1,MIS Quarterly,"Lee, Jae-Nam and Park, Youngki and Straub, Detmar W and Koo, Yunmo",lfoppiano/grobid:0.8.1,data/pdfs/43_4/LeeParkStraubEtAl2019.pdf,article,10.25300/MISQ/2019/14370,,
343,P_0000000348,348,pdf,4.0,43.0,REDUCING RECOMMENDER SYSTEM BIASES: AN INVESTIGATION OF RATING DISPLAY DESIGNS 1,MIS Quarterly,"Adomavicius, Gediminas and Bockstedt, Jesse C and Curley, Shawn P and Zhang, Jingjing",lfoppiano/grobid:0.8.1,data/pdfs/43_4/AdomaviciusBockstedtCurleyEtAl2019.pdf,article,10.25300/MISQ/2019/13949,,
344,P_0000000349,349,pdf,3.0,40.0,CONTROL CONFIGURATION AND CONTROL ENACTMENT IN INFORMATION SYSTEMS PROJECTS: REVIEW AND EXPANDED THEORETICAL FRAMEWORK 1,MIS Quarterly,"Wiener, Martin and Mähring, Magnus and Remus, Ulrich and Saunders, Carol",lfoppiano/grobid:0.8.1,data/pdfs/40_3/WienerMahringRemusEtAl2016.pdf,article,,,
345,P_0000000350,350,pdf,4.0,13.0,Integrating Islands of Automation,MIS Quarterly,"Hale, David P and Haseman, William D",lfoppiano/grobid:0.8.1,data/pdfs/13_4/HaleHasemanGroom1989.pdf,article,,,
346,P_0000000351,351,pdf,4.0,37.0,MEDIA SELECTION AS A STRATEGIC COMPONENT OF COMMUNICATION 1,MIS Quarterly,"George, Joey F and Carlson, John R and Valacich, Joseph S",lfoppiano/grobid:0.8.1,data/pdfs/37_4/GeorgeCarlsonValacich2013.pdf,article,,,
347,P_0000000352,352,pdf,3.0,22.0,A Theory of Task/Technology Fit and Group Support Systems Effectiveness I,MIS Quarterly,"Buckland, Bonnie K",lfoppiano/grobid:0.8.1,data/pdfs/22_3/ZigursBuckland1998.pdf,article,,,
348,P_0000000353,353,pdf,4.0,35.0,"FREEDOM OF CHOICE, EASE OF USE, AND THE FORMATION OF INTERFACE PREFERENCES 1",MIS Quarterly,"Murray, Kyle B and Häubl, Gerald",lfoppiano/grobid:0.8.1,data/pdfs/35_4/MurrayHaubl2011.pdf,article,,,
349,P_0000000354,354,pdf,1.0,29.0,ABSORPTIVE CAPACITY CONFIGURATIONS IN SUPPLY CHAINS: GEARING FOR PARTNER-ENABLED MARKET KNOWLEDGE CREATION 1,MIS Quarterly,"Malhotra Kenan-Flagler, Arvind and Gosain, Sanjay and Smith, Robert H and Sawy, Omar A El",lfoppiano/grobid:0.8.1,data/pdfs/29_1/MalhotraGosainSawy2005.pdf,article,,,
350,P_0000000355,355,pdf,4.0,10.0,Usage Pattem and Sources of Assistance For Personal Computer Users,MIS Quarterly,"Lee, Denis M S",lfoppiano/grobid:0.8.1,data/pdfs/10_4/Lee1986.pdf,article,,,
351,P_0000000356,356,pdf,3.0,43.0,CONTEXTUAL EXPLANATION: ALTERNATIVE APPROACHES AND PERSISTENT CHALLENGES 1,MIS Quarterly,"Avgerou, Chrisanthi",lfoppiano/grobid:0.8.1,data/pdfs/43_3/Avgerou2019.pdf,article,10.25300/MISQ/2019/13990,,
352,P_0000000357,357,pdf,3.0,27.0,Weber/Editor's Comments,MIS Quarterly,"Weber, Ron",lfoppiano/grobid:0.8.1,data/pdfs/27_3/Weber2003b.pdf,article,,,
353,P_0000000359,359,pdf,3.0,45.0,SPECIAL ISSUE: MANAGING AI,MIS Quarterly,"Fügener, Andreas and Grahl, Jörn and Gupta, Alok and Ketter, Wolfgang",lfoppiano/grobid:0.8.1,data/pdfs/45_3/FugenerGrahlGuptaEtAl2021.pdf,article,10.25300/MISQ/2021/16553,,
354,P_0000000360,360,pdf,4.0,40.0,BIG DATA & ANALYTICS IN NETWORKED BUSINESS TRANSFORMATIONAL ISSUES OF BIG DATA AND ANALYTICS IN NETWORKED BUSINESS,MIS Quarterly,"Baesens, Bart and Bapna, Ravi and Marsden, James R and Vanthienen, Jan and Zhao, J. Leon",lfoppiano/grobid:0.8.1,data/pdfs/40_4/BaesensBapnaMarsdenEtAl2016.pdf,article,,,
355,P_0000000361,361,pdf,3.0,29.0,A COMPREHENSIVE CONCEPTUALIZATION OF POST-ADOPTIVE BEHAVIORS ASSOCIATED WITH INFORMATION TECHNOLOGY ENABLED WORK SYSTEMS 1,MIS Quarterly,"Jasperson, Sean and Carter, Pamela E and Zmud, Robert W and Price, Michael F and Webster, Jane",lfoppiano/grobid:0.8.1,data/pdfs/29_3/JaspersonCarterZmud2005.pdf,article,,,
356,P_0000000362,362,pdf,3.0,17.0,CASE Tools as Organizational Change: Investigating Incremental and Radical Changes in Systems Development,MIS Quarterly,"Orlikowski, Wanda J",lfoppiano/grobid:0.8.1,data/pdfs/17_3/Orlikowski1993.pdf,article,,,
357,P_0000000363,363,pdf,2.0,19.0,The Impact of Explanation Facilities on User Acceptance of Expert Systems Advice,MIS Quarterly,"Ye, L. Richard and Johnson, Paul E",lfoppiano/grobid:0.8.1,data/pdfs/19_2/YeJohnson1995.pdf,article,,,
358,P_0000000364,364,pdf,3.0,37.0,EDITOR'S COMMENTS Information Systems Research and Behavioral Economics,MIS Quarterly,"Goes, Paulo B and Head, Management",lfoppiano/grobid:0.8.1,data/pdfs/37_3/Goes2013.pdf,article,,,
359,P_0000000365,365,pdf,4.0,34.0,WEB 2.0 AND POLITICS: THE 2008 U.S. PRESIDENTIAL ELECTION AND AN E-POLITICS RESEARCH AGENDA 1,MIS Quarterly,"Wattal, Sunil and Schuff, David and Mandviwalla, Munir and Williams, Christine B",lfoppiano/grobid:0.8.1,data/pdfs/34_4/WattalSchuffMandviwallaEtAl2010.pdf,article,,,
360,P_0000000366,366,pdf,1.0,18.0,A Multimedia Solution to Productivity Gridlock: A Re-Engineered Jewelry Appraisal System at Zale Corporation 1,MIS Quarterly,"Newman, Julie",lfoppiano/grobid:0.8.1,data/pdfs/18_1/NewmanKozar1994.pdf,article,,,
361,P_0000000367,367,pdf,3.0,8.0,Issues in the Design of Group Decision Support Sytems,MIS Quarterly,"Huber, George P",lfoppiano/grobid:0.8.1,data/pdfs/8_3/Huber1984.pdf,article,,,
362,P_0000000368,368,pdf,2.0,35.0,"THE MORE, THE MERRIER? HOW THE NUMBER OF PARTNERS IN A STANDARD-SETTING INITIATIVE AFFECTS SHAREHOLDER'S RISK AND RETURN 1",MIS Quarterly,"Aggarwal, Nitin and Dai, Qizhi and Walden, Eric A and Weber, Bruce",lfoppiano/grobid:0.8.1,data/pdfs/35_2/AggarwalDaiWalden2011.pdf,article,,,
363,P_0000000369,369,pdf,1.0,4.0,THE IMPACT OF SOME MIS DESIGN VARIABLES ON MANAGERS' EVALUATIONS OF SUBORDINATES' PERFORMANCES*,MIS Quarterly,"Firth, Michael",lfoppiano/grobid:0.8.1,data/pdfs/4_1/Firth1980.pdf,article,,,
364,P_0000000370,370,pdf,1.0,31.0,"IT ROAD WARRIORS: BALANCING WORK-FAMILY CONFLICT, JOB AUTONOMY, AND WORK OVERLOAD TO MITIGATE TURNOVER INTENTIONS 1",MIS Quarterly,"Ahuja, Manju K and Chudoba, Katherine M and Department, Mis and Kacmar, Charles J and Bartol, Kathryn M and Moore, Jo Ellen and Joseph, Damien and Mcknight, D. Harrison and George, Joey F",lfoppiano/grobid:0.8.1,data/pdfs/31_1/AhujaChudobaKacmarEtAl2007.pdf,article,,,
365,P_0000000371,371,pdf,1.0,41.0,A CONFIGURAL APPROACH TO COORDINATING EXPERTISE IN SOFTWARE DEVELOPMENT TEAMS 1,MIS Quarterly,"Kudaravalli, Srinivas and Faraj, Samer and Johnson, Steven L",lfoppiano/grobid:0.8.1,data/pdfs/41_1/KudaravalliFarajJohnson2017.pdf,article,,,
366,P_0000000372,372,pdf,4.0,35.0,INFORMATION PRIVACY RESEARCH: AN INTERDISCIPLINARY REVIEW 1,MIS Quarterly,"Smith, H. Jeff and Dinev, Tamara and Xu, Heng",lfoppiano/grobid:0.8.1,data/pdfs/35_4/SmithDinevXu2011.pdf,article,,,
367,P_0000000373,373,pdf,2.0,16.0,"Perceived Usefulness, Ease of Use, and Usage of Information Technology: A Replication",MIS Quarterly,"Adams, Dennis A and Nelson, Ryan and Todd, Peter A",lfoppiano/grobid:0.8.1,data/pdfs/16_2/AdamsNelsonTodd1992.pdf,article,,,
368,P_0000000374,374,pdf,4.0,7.0,Reshaping the IS Organization Reshaping the IS Organization,MIS Quarterly,"Shore, Edwin B",lfoppiano/grobid:0.8.1,data/pdfs/7_4/Shore1983.pdf,article,,,
369,P_0000000375,375,pdf,3.0,23.0,CHARTJUNK OR GOLDGRAPH? EFFECTS OF PRESENTATION OBJECTIVES AND CONTENT DESIRABILITY ON INFORMATION PRESENTATION 1,MIS Quarterly,"Tractinsky, Noam and Meyer, Joachim",lfoppiano/grobid:0.8.1,data/pdfs/23_3/TractinskyMeyer1999.pdf,article,,,
370,P_0000000376,376,pdf,4.0,38.0,SPECIAL ISSUE: IS FOR SYMBOLIC ACTION KNOWLEDGE EXCHANGE AND SYMBOLIC ACTION IN SOCIAL MEDIA-ENABLED ELECTRONIC NETWORKS OF PRACTICE: A MULTILEVEL PERSPECTIVE ON KNOWLEDGE SEEKERS AND CONTRIBUTORS 1,MIS Quarterly,"Beck, Roman and Pahlke, Immanuel and Seebach, Christoph",lfoppiano/grobid:0.8.1,data/pdfs/38_4/BeckPahlkeSeebach2014.pdf,article,,,
371,P_0000000377,377,pdf,1.0,27.0,INFORMATION SYSTEMS AS A REFERENCE DISCIPLINE FOR NEW PRODUCT DEVELOPMENT 1,MIS Quarterly,"Nambisan, Satish",lfoppiano/grobid:0.8.1,data/pdfs/27_1/Nambisan2003.pdf,article,,,
372,P_0000000378,378,pdf,1.0,26.0,INFORMATION SYSTEMS AS A REFERENCE DISCIPLINE 1,MIS Quarterly,"Baskerville, Richard L and Myers, Michael D",lfoppiano/grobid:0.8.1,data/pdfs/26_1/BaskervilleMyers2002.pdf,article,,,
373,P_0000000379,379,pdf,2.0,21.0,Communication Richness in Electronic Mail: Critical Social Theory and the Contextuality of Meaning 1,MIS Quarterly,"Ngwenyama, Ojelanki K and Lee, Allen S",lfoppiano/grobid:0.8.1,data/pdfs/21_2/NgwenyamaLee1997.pdf,article,,,
374,P_0000000380,380,pdf,1.0,42.0,"QUALITY, PRICING, AND RELEASE TIME: OPTIMAL MARKET ENTRY STRATEGY FOR SOFTWARE-AS-A-SERVICE VENDORS 1",MIS Quarterly,"Feng, Haiyang and Jiang, Zhengrui and Liu, Dengpan",lfoppiano/grobid:0.8.1,data/pdfs/42_1/FengJiangLiu2018.pdf,article,10.25300/MISQ/2018/14057,,
375,P_0000000381,381,pdf,2.0,41.0,THE DEMAND EFFECTS OF PRODUCT RECOMMENDATION NETWORKS: AN EMPIRICAL ANALYSIS OF NETWORK DIVERSITY AND STABILITY 1,MIS Quarterly,"Lin, Zhije and Goh, Khim-Yong and Heng, Cheng-Suang",lfoppiano/grobid:0.8.1,data/pdfs/41_2/LinGohHeng2017.pdf,article,,,
376,P_0000000382,382,pdf,1.0,46.0,"HOW DO ORGANIZATIONS LEARN FROM INFORMATION SYSTEM INCIDENTS? A SYNTHESIS OF THE PAST, PRESENT, AND FUTURE 1",MIS Quarterly,"Rezazade Mehrizi, Mohammad H and Nicolini, Davide and Mòdol, Joan Rodon",lfoppiano/grobid:0.8.1,data/pdfs/46_1/RezazadeMehriziNicoliniRodon2022.pdf,article,10.25300/MISQ/2022/14305,,
