ID,orig_ID,orig_source,url,pages,number,volume,year,title,journal,author,doi,ENTRYTYPE,language,metadata_source,dblp_key
C_000421,000421,crossref,https://www.tandfonline.com/doi/full/10.1057/palgrave.ejis.3000447,60--71,1,12,2003,Are European IS Journals under-rated? An answer based on citation analysis,European Journal of Information Systems,"Katerattanakul, Pairin and Han, Bernard",10.1057/PALGRAVE.EJIS.3000447,article,,,
C_000422,000422,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2016.9,553--568,6,25,2016,Alignment in an inter-organisational network - the case ofARC transistance,European Journal of Information Systems,"Katzy, Bernhard R and Sung, Gordon and Crowston, Kevin",10.1057/EJIS.2016.9,article,,,
C_000423,000423,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2012.42,650--672,6,22,2013,How user risk and requirements risk moderate the effects of formal and informal control on the process performance of IT projects,European Journal of Information Systems,"Keil, Mark and Rai, Arun and Liu, Shan",10.1057/EJIS.2012.42,article,,,
C_000424,000424,crossref,https://www.tandfonline.com/doi/full/10.1080/0960085X.2017.1390188,90--123,1,27,2018,Assessing the robustness of meta-analytic results in information systems - publication bias and outliers,European Journal of Information Systems,"Kepes, Sven and Thomas, Manoj A.",10.1080/0960085X.2017.1390188,article,,,
C_000425,000425,crossref,https://www.tandfonline.com/doi/abs/10.1057/palgrave.ejis.3000415,3--19,1,11,2002,Exploring relationships in information technology outsourcing - the interaction approach,European Journal of Information Systems,"Kern, T and Willcocks, L",10.1057/PALGRAVE.EJIS.3000415,article,,,
C_000426,000426,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2010.25,409--421,4,19,2010,"The infological equation extended - towards conceptual clarity in the relationship between data, information and knowledge",European Journal of Information Systems,"Kettinger, William J and Li, Yuan",10.1057/EJIS.2010.25,article,,,
C_000427,000427,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2013.25,59--75,1,24,2015,"The roles of psychological climate, information management capabilities, and IT support on knowledge-sharing - an MOA perspective",European Journal of Information Systems,"Kettinger, William J and Li, Yuan and Davis, Joshua M and Kettinger, Lynda",10.1057/EJIS.2013.25,article,,,
C_000428,000428,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2013.26,256--272,3,23,2014,Towards mindful case study research in IS - a critical analysis of the past ten years,European Journal of Information Systems,"Keutel, Marcus and Michalik, Bjoern and Richter, Janek",10.1057/EJIS.2013.26,article,,,
C_000429,000429,crossref,https://www.tandfonline.com/doi/full/10.1057/palgrave.ejis.3000711,780--792,6,16,2007,Online consumer retention - contingent effects of online shopping habit and online shopping experience,European Journal of Information Systems,"Khalifa, Mohamed and Liu, Vanessa",10.1057/PALGRAVE.EJIS.3000711,article,,,
C_000430,000430,crossref,https://www.tandfonline.com/doi/full/10.1080/0960085X.2020.1780963,621--640,6,29,2020,From Elements to Structures - An Agenda for Organisational Gamification,European Journal of Information Systems,"Khan, Ali and Boroomand, Farzam and Webster, Jane and Minocher, Xerxes",10.1080/0960085X.2020.1780963,article,,,
C_000431,000431,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2012.4,206--220,2,22,2013,Effects of time-inconsistent preferences on information technology infrastructure investments with growth options,European Journal of Information Systems,"Khan, Sarah S and Khouja, Moutaz and Kumar, Ram L",10.1057/EJIS.2012.4,article,,,
C_000432,000432,crossref,https://www.tandfonline.com/doi/full/10.1080/0960085X.2018.1547853,370--393,4,28,2019,Assessing the long-term fragmentation of information systems research with a longitudinal multi-network analysis,European Journal of Information Systems,"Khan, Gohar Feroz and Trier, Matthias",10.1080/0960085X.2018.1547853,article,,,
C_000433,000433,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2008.18,305--320,3,17,2008,Interactive innovation of technology for mobile work,European Journal of Information Systems,"Kietzmann, Jan",10.1057/EJIS.2008.18,article,,,
C_000434,000434,crossref,https://www.tandfonline.com/doi/full/10.1080/0960085X.2019.1669494,646--662,6,28,2019,IT-leveraged network value cocreation - a case study of the value cocreation process and value capture in the South Korean broadcast advertising industry,European Journal of Information Systems,"Kim, Jongwoo and Cho, Sunyoung and Ramesh, Balasubramaniam",10.1080/0960085X.2019.1669494,article,,,
C_000435,000435,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2012.41,529--547,5,22,2013,The mediating role of psychological contract breach in IS outsourcing - inter-firm governance perspective,European Journal of Information Systems,"Jin Kim, Hyung and Shin, Bongsik and Lee, Hogeun",10.1057/EJIS.2012.41,article,,,
C_000436,000436,crossref,https://www.tandfonline.com/doi/full/10.1057/s41303-017-0062-1,449--469,4,27,2018,Disaggregation of the IT capital effects on firm performance - Empirical evidence from an IT asset portfolio perspective,European Journal of Information Systems,"Kim, Tae Hun and Wimble, Matt and Sambamurthy, Vallabh",10.1057/S41303-017-0062-1,article,,,
C_000437,000437,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2015.16,252--273,3,25,2016,"Web assurance seal services, trust and consumers' concerns - an investigation of e-commerce transaction intentions across two nations",European Journal of Information Systems,"Kim, Dan J and Yim, Myung-Seong and Sugumaran, Vijayan and Rao, H Raghav",10.1057/EJIS.2015.16,article,,,
C_000438,000438,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2012.47,548--568,5,22,2013,Exploring the impact of operating model choice on the governance of inter-organizational workflow - the U.S. e-prescribing network,European Journal of Information Systems,"King, Nelson",10.1057/EJIS.2012.47,article,,,
C_000439,000439,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2010.39,625--636,6,19,2010,User resistance determinants and the psychological contract in enterprise system implementations,European Journal of Information Systems,"Klaus, Tim and Blanton, J Ellis",10.1057/EJIS.2010.39,article,,,
C_000440,000440,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2014.40,64--76,1,25,2016,Transforming healthcare - policy discourses of IT and patient-centred care,European Journal of Information Systems,"Klecun, Ela",10.1057/EJIS.2014.40,article,,,
C_000441,000441,crossref,https://www.tandfonline.com/doi/full/10.1057/palgrave.ejis.3000540,229--243,3,14,2005,A critical approach to evaluation,European Journal of Information Systems,"Klecun, Ela and Cornford, Tony",10.1057/PALGRAVE.EJIS.3000540,article,,,
C_000442,000442,crossref,https://www.tandfonline.com/doi/full/10.1057/palgrave.ejis.3000719,751--760,6,16,2007,An empirical examination of patient-physician portal acceptance,European Journal of Information Systems,"Klein, Richard",10.1057/PALGRAVE.EJIS.3000719,article,,,
C_000443,000443,crossref,https://www.tandfonline.com/doi/full/10.1057/s41303-017-0044-3,171--188,2,27,2018,Design and evaluation of a model-driven decision support system for repurposing electric vehicle batteries,European Journal of Information Systems,"Klör, Benjamin and Monhof, Markus and Beverungen, Daniel and Bräuer, Sebastian",10.1057/S41303-017-0044-3,article,,,
C_000444,000444,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2012.18,699--717,6,21,2012,Bridging the work/social divide - the emotional response to organizational social networking sites,European Journal of Information Systems,"Koch, Hope and Gonzalez, Ester and Leidner, Dorothy",10.1057/EJIS.2012.18,article,,,
C_000445,000445,crossref,https://www.tandfonline.com/doi/full/10.1057/palgrave.ejis.3000612,331--341,3,15,2006,Team adaptation to electronic communication media - evidence of compensatory adaptation in new product development teams,European Journal of Information Systems,"Kock, Ned and Lynn, Gary S and Dow, Kevin E and Akgün, Ali E",10.1057/PALGRAVE.EJIS.3000612,article,,,
C_000446,000446,crossref,https://www.tandfonline.com/doi/abs/10.1057/palgrave.ejis.3000388,41--54,1,10,2001,Design and delivery of information,European Journal of Information Systems,"Korn, J",10.1057/PALGRAVE.EJIS.3000388,article,,,
C_000447,000447,crossref,https://www.tandfonline.com/doi/full/10.1057/palgrave.ejis.3000654,556--568,6,15,2006,An exploration of factors that impact individual performance in an ERP environment - an analysis using multiple analytical techniques,European Journal of Information Systems,"Kositanurit, Boontaree and Ngwenyama, Ojelanki and Osei-Bryson, Kweku-Muata",10.1057/PALGRAVE.EJIS.3000654,article,,,
C_000448,000448,crossref,https://www.tandfonline.com/doi/full/10.1057/palgrave.ejis.3000520,37--48,1,14,2005,"Social ties, knowledge sharing and successful collaboration in globally distributed system development projects",European Journal of Information Systems,"Kotlarsky, Julia and Oshri, Ilan",10.1057/PALGRAVE.EJIS.3000520,article,,,
C_000449,000449,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2011.28,629--642,6,20,2011,Development of an IS change reason-IS change type combinations matrix,European Journal of Information Systems,"Krell, Katharina and Matook, Sabine and Rohde, Fiona",10.1057/EJIS.2011.28,article,,,
C_000450,000450,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2009.46,104--115,1,19,2010,"My social networking profile - copy, resemblance, or simulacrum? A poststructuralist interpretation of social information systems",European Journal of Information Systems,"Kreps, David",10.1057/EJIS.2009.46,article,,,
C_000451,000451,crossref,https://www.tandfonline.com/doi/full/10.1057/palgrave.ejis.3000598,91--102,1,15,2006,Process models representing knowledge for action - a revised quality framework,European Journal of Information Systems,"Krogstie, John and Sindre, Guttorm and Jørgensen, Håvard",10.1057/PALGRAVE.EJIS.3000598,article,,,
C_000452,000452,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2008.40,489--504,5,17,2008,On theory development in design science research - anatomy of a research project,European Journal of Information Systems,"Kuechler, Bill and Vaishnavi, Vijay",10.1057/EJIS.2008.40,article,,,
C_000453,000453,crossref,https://www.tandfonline.com/doi/full/10.1080/0960085X.2020.1803154,1--22,,,2020,Smartphone Addiction and Conflict - An Incentive-Sensitisation Perspective of Addiction for Information Systems,European Journal of Information Systems,"Kuem, Jungwon and Ray, Soumya and Hsu, Pei-Fang and Khansa, Lara",10.1080/0960085X.2020.1803154,article,,,
C_000454,000454,crossref,https://www.tandfonline.com/doi/abs/10.1057/ejis.2012.53,151--184,2,23,2014,A process model for analyzing and managing flexibility in information systems,European Journal of Information Systems,"Kumar, Ram L. and Stylianou, Antonis C.",10.1057/EJIS.2012.53,article,,,
C_000455,000455,crossref,https://www.tandfonline.com/doi/abs/10.1057/palgrave.ejis.3000376,226--234,4,9,2000,Identifying and classifying processes (traditional and soft factors) that support COTS component selection - a case study,European Journal of Information Systems,"Kunda, D and Brooks, L",10.1057/PALGRAVE.EJIS.3000376,article,,,
C_000456,000456,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2012.6,637--649,6,22,2013,Does risk matter? Disengagement from risk management practices in information systems projects,European Journal of Information Systems,"Kutsch, Elmar and Denyer, David and Hall, Mark and Lee-Kelley, Elizabeth (Liz)",10.1057/EJIS.2012.6,article,,,
C_000457,000457,crossref,https://www.tandfonline.com/doi/full/10.1080/0960085X.2020.1770632,288--305,3,29,2020,What drives unverified information sharing and cyberchondria during the COVID-19 pandemic?,European Journal of Information Systems,"Laato, Samuli and Islam, A. K. M. Najmul and Islam, Muhammad Nazrul and Whelan, Eoin",10.1080/0960085X.2020.1770632,article,,,
C_000458,000458,crossref,https://www.tandfonline.com/doi/full/10.1057/palgrave.ejis.3000530,175--187,2,14,2005,Investigating success factors in enterprise application integration: a case-driven analysis,European Journal of Information Systems,"Lam, Wing",10.1057/PALGRAVE.EJIS.3000530,article,eng,,
C_000459,000459,crossref,https://www.tandfonline.com/doi/abs/10.1057/palgrave.ejis.3000383,68--68,1,10,2001,Measuring Information Technology Investment Payoff - a Contemporary Approach,European Journal of Information Systems,"Land, Frank",10.1057/PALGRAVE.EJIS.3000383,article,,,
C_000460,000460,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2014.39,411--431,5,25,2016,An empirical analysis of the factors and measures of Enterprise Architecture Management success,European Journal of Information Systems,"Lange, Matthias and Mendling, Jan and Recker, Jan",10.1057/EJIS.2014.39,article,,,
C_000461,000461,crossref,https://www.tandfonline.com/doi/full/10.1057/palgrave.ejis.3000569,439--441,5,14,2005,"Portraits of Claudio - the butterfly, the dragon and the marmot",European Journal of Information Systems,"Lanzara, Giovan Francesco",10.1057/PALGRAVE.EJIS.3000569,article,,,
C_000462,000462,crossref,https://www.tandfonline.com/doi/full/10.1057/ejis.2016.1,317--343,4,25,2016,Work routines as an object of resistance during information systems implementations - theoretical foundation and empirical evidence,European Journal of Information Systems,"Laumer, Sven and Maier, Christian and Eckhardt, Andreas and Weitzel, Tim",10.1057/EJIS.2016.1,article,,,
C_000463,000463,crossref,https://www.tandfonline.com/doi/full/10.1057/s41303-016-0029-7,333--360,4,26,2017,"Information quality, user satisfaction, and the manifestation of workarounds - a qualitative and quantitative study of enterprise content management system users",European Journal of Information Systems,"Laumer, Sven and Maier, Christian and Weitzel, Tim",10.1057/S41303-016-0029-7,article,,,
