ID,ENTRYTYPE,author,journal,title,year,volume,number,url,dblp_key,doi,file,grobid-version,note,pages,language,cited_by
001488,article,"Hinz, Oliver and Otter, Thomas and Skiera, Bernd",Journal of Management Information Systems,Estimating Network Effects in Two-Sided Markets,2020,37,1,,https://dblp.org/rec/journals/jmis/HinzOS20,10.1080/07421222.2019.1705509,,,,,,
001489,article,"Kathuria, Abhishek and Karhade, Prasanna P. and Konsynski, Benn R.",Journal of Management Information Systems,In the Realm of Hungry Ghosts: Multi-Level Theory for Supplier Participation on Digital Platforms,2020,37,2,,https://dblp.org/rec/journals/jmis/KathuriaKK20,10.1080/07421222.2020.1759349,,,,,,
001490,article,"Molitor, Dominik and Spann, Martin and Ghose, Anindya and Reichhart, Philipp",Journal of Management Information Systems,Effectiveness of Location-Based Advertising and the Impact of Interface Design,2020,37,2,,https://dblp.org/rec/journals/jmis/MolitorSGR20,10.1080/07421222.2020.1759922,,,,,,
001491,article,"Mousavi, Reza and Raghu, T. S. and Frey, Keith",Journal of Management Information Systems,Harnessing Artificial Intelligence to Improve the Quality of Answers in Online Question-answering Health Forums,2020,37,4,,https://dblp.org/rec/journals/jmis/MousaviRF20,10.1080/07421222.2020.1831775,,,,,,
001492,article,"van Osch, Wietske and Bulgurcu, Burcu",Journal of Management Information Systems,Idea Generation in Enterprise Social Media: Open versus Closed Groups and Their Network Structures,2020,37,4,,https://dblp.org/rec/journals/jmis/OschB20,10.1080/07421222.2020.1831760,,,,,,
001493,article,"Pan, Yuchen and Wu, Desheng",Journal of Management Information Systems,A Novel Recommendation Model for Online-to-Offline Service Based on the Customer Network and Service Location,2020,37,2,,https://dblp.org/rec/journals/jmis/PanW20,10.1080/07421222.2020.1759927,,,,,,
001494,article,"Sen, Ravi and Verma, Ajay and Heim, Gregory R.",Journal of Management Information Systems,Impact of Cyberattacks by Malicious Hackers on the Competition in Software Markets,2020,37,1,,https://dblp.org/rec/journals/jmis/SenVH20,10.1080/07421222.2019.1705511,,,,,,
001495,article,"Silic, Mario and Lowry, Paul Benjamin",Journal of Management Information Systems,Using Design-Science Based Gamification to Improve Organizational Security Training and Compliance,2020,37,1,,https://dblp.org/rec/journals/jmis/SilicL20,10.1080/07421222.2019.1705512,,,,,,
001496,article,"Soh, Franck and Grover, Varun",Journal of Management Information Systems,Effect of Release Timing of App Innovations based on Mobile Platform Innovations,2020,37,4,,https://dblp.org/rec/journals/jmis/SohG20,10.1080/07421222.2020.1831763,,,,,,
001497,article,"Steinhauser, Stefanie and Doblinger, Claudia and Hüsig, Stefan",Journal of Management Information Systems,The Relative Role of Digital Complementary Assets and Regulation in Discontinuous Telemedicine Innovation in European Hospitals,2020,37,4,,https://dblp.org/rec/journals/jmis/SteinhauserDH20,10.1080/07421222.2020.1831778,,,,,,
001498,article,"Wang, Yu and Chen, Yu and Koo, Bonwoo",Journal of Management Information Systems,Open to Your Rival: Competition between Open Source and Proprietary Software under Indirect Network Effects,2020,37,4,,https://dblp.org/rec/journals/jmis/WangCK20,10.1080/07421222.2020.1831777,,,,,,
001499,article,"Weber, Thomas A.",Journal of Management Information Systems,How to Market Smart Products: Design and Pricing for Sharing Markets,2020,37,3,,https://dblp.org/rec/journals/jmis/Weber20,10.1080/07421222.2020.1790179,,,,,,
001500,article,"Young, Amber Grace and Wigdor, Ariel D. and Kane, Gerald C.",Journal of Management Information Systems,The Gender Bias Tug-of-War in a Co-creation Community: Core-Periphery Tension on Wikipedia,2020,37,4,,https://dblp.org/rec/journals/jmis/YoungWK20,10.1080/07421222.2020.1831773,,,,,,
001501,article,"Zhuang, Yunhui and Choi, Yunsik and He, Shu and Leung, Alvin Chung Man and Lee, Gene Moo and Whinston, Andrew B.",Journal of Management Information Systems,"Understanding Security Vulnerability Awareness, Firm Incentives, and ICT Development in Pan-Asia",2020,37,3,,https://dblp.org/rec/journals/jmis/ZhuangCHLLW20,10.1080/07421222.2020.1790185,,,,,,
001502,article,"Ziolkowski, Rafael and Miscione, Gianluca and Schwabe, Gerhard",Journal of Management Information Systems,Decision Problems in Blockchain Governance: Old Wine in New Bottles or Walking in Someone Else's Shoes?,2020,37,2,,https://dblp.org/rec/journals/jmis/ZiolkowskiMS20,10.1080/07421222.2020.1759974,,,,,,
001503,article,"Zwass, Vladimir",Journal of Management Information Systems,Editorial Introduction,2020,37,1,,https://dblp.org/rec/journals/jmis/Zwass20,10.1080/07421222.2019.1705507,,,,,,
001504,article,"Zwass, Vladimir",Journal of Management Information Systems,Editorial Introduction,2020,37,2,,https://dblp.org/rec/journals/jmis/Zwass20a,10.1080/07421222.2020.1759340,,,,,,
001505,article,"Zwass, Vladimir",Journal of Management Information Systems,Editorial Introduction,2020,37,3,,https://dblp.org/rec/journals/jmis/Zwass20b,10.1080/07421222.2020.1790175,,,,,,
001506,article,"Zwass, Vladimir",Journal of Management Information Systems,Editorial Introduction,2020,37,4,,https://dblp.org/rec/journals/jmis/Zwass20c,10.1080/07421222.2020.1831759,,,,,,
001507,article,"Saldanha, Terence Joseph Vinay and Mariadoss, Babu John and Wu, Michelle Xiao and Mithas, Sunil",Journal of Management Information Systems,How Information and Communication Technology Shapes the Influence of Culture on Innovation: A Country-level Analysis,2021,38,1,,https://dblp.org/rec/journals/jmis/SaldanhaMWM21,10.1080/07421222.2021.1870386,,,,,,
001508,article,"Dong, John Qi and Karhade, Prasanna P. and Rai, Arun and Xu, Sean Xin",Journal of Management Information Systems,How Firms Make Information Technology Investment Decisions: Toward a Behavioral Agency Theory,2021,38,1,,https://dblp.org/rec/journals/jmis/DongKRX21,10.1080/07421222.2021.1870382,,,,,,
001509,article,"George, Jordana J. and Gerhart, Natalie and Torres, Russell",Journal of Management Information Systems,Uncovering the Truth about Fake News: A Research Model Grounded in Multi-Disciplinary Literature,2021,38,4,,https://dblp.org/rec/journals/jmis/GeorgeGT21,10.1080/07421222.2021.1990608,,,,,,
001510,article,"Kauffman, Robert J. and Weber, Thomas A.",Journal of Management Information Systems,Special Section: Improving New Digital Market Mechanisms,2021,38,3,,https://dblp.org/rec/journals/jmis/KauffmanW21,10.1080/07421222.2021.1958541,,,,,,
001511,article,"Li, He and Yoo, Sungjin and Kettinger, William J.",Journal of Management Information Systems,The Roles of IT Strategies and Security Investments in Reducing Organizational Security Breaches,2021,38,1,,https://dblp.org/rec/journals/jmis/LiYK21,10.1080/07421222.2021.1870390,,,,,,
001512,article,"Ng, Ka Chung and Zhang, Xiaojun and Thong, James Y. L. and Tam, Kar Yan",Journal of Management Information Systems,Protecting Against Threats to Information Security: An Attitudinal Ambivalence Perspective,2021,38,3,,https://dblp.org/rec/journals/jmis/NgZTT21,10.1080/07421222.2021.1962601,,,,,,
001513,article,"Rojas, Mariana Giovanna Andrade and Kathuria, Abhishek and Konsynski, Benn R.",Journal of Management Information Systems,Competitive Brokerage: How Information Management Capability And Collaboration Networks Act As Substitutes,2021,38,3,,https://dblp.org/rec/journals/jmis/RojasKK21,10.1080/07421222.2021.1962596,,,,,,
001514,article,"Wessel, Michael and Gleasure, Rob and Kauffman, Robert J.",Journal of Management Information Systems,Sustainability of Rewards-Based Crowdfunding: A Quasi-Experimental Analysis of Funding Targets and Backer Satisfaction,2021,38,3,,https://dblp.org/rec/journals/jmis/WesselGK21,10.1080/07421222.2021.1987622,,,,,,
001515,article,"Yu, Shuo and Chai, Yidong and Chen, Hsinchun and Brown, Randall A. and Sherman, Scott J. and Nunamaker Jr., Jay F.",Journal of Management Information Systems,Fall Detection with Wearable Sensors: A Hierarchical Attention-based Convolutional Neural Network Approach,2021,38,4,,https://dblp.org/rec/journals/jmis/YuCCBSN21,10.1080/07421222.2021.1990617,,,,,,
001516,article,"Zhang, Wenping and Wei, Chih-Ping and Jiang, Qiqi and Peng, Chih-Hung and Zhao, J. Leon",Journal of Management Information Systems,Beyond the Block: A Novel Blockchain-Based Technical Model for Long-Term Care Insurance,2021,38,2,,https://dblp.org/rec/journals/jmis/ZhangWJPZ21,10.1080/07421222.2021.1912926,,,,,,
001517,article,"Aaltonen, Aleksi and Alaimo, Cristina and Kallinikos, Jannis",Journal of Management Information Systems,The Making of Data Commodities: Data Analytics as an Embedded Process,2021,38,2,,https://dblp.org/rec/journals/jmis/AaltonenAK21,10.1080/07421222.2021.1912928,,,,,,
001518,article,"Cao, Zike and Chu, Junhong and Hui, Kai Lung and Xu, Hong",Journal of Management Information Systems,The Relationship Between Online Referral Marketing and Price Promotion: Evidence from a Large E-Commerce Platform,2021,38,3,,https://dblp.org/rec/journals/jmis/CaoCHX21,10.1080/07421222.2021.1962597,,,,,,
001519,article,"Chen, Tao and Cheng, Hsing Kenneth and Jin, Yong Jimmy and Li, Shengli and Qiu, Liangfei",Journal of Management Information Systems,Impact of Competition on Innovations of IT Industry: An Empirical Investigation,2021,38,3,,https://dblp.org/rec/journals/jmis/ChenCJLQ21,10.1080/07421222.2021.1962590,,,,,,
001520,article,"Cho, Soohyun and Lee, Kyungha and Cheong, Arion and No, Won Gyun and Vasarhelyi, Miklos A.",Journal of Management Information Systems,Chain of Values: Examining the Economic Impacts of Blockchain on the Value-Added Tax System,2021,38,2,,https://dblp.org/rec/journals/jmis/ChoLCNV21,10.1080/07421222.2021.1912912,,,,,,
001521,article,"Dennis, Alan R. and Galletta, Dennis F. and Webster, Jane",Journal of Management Information Systems,Special Issue: Fake News on the Internet,2021,38,4,,https://dblp.org/rec/journals/jmis/DennisGW21,10.1080/07421222.2021.1990609,,,,,,
001522,article,"Duan, Wenjing and Zhang, Jie",Journal of Management Information Systems,The Comparative Performance of Online Referral Channels in E-Commerce,2021,38,3,,https://dblp.org/rec/journals/jmis/DuanZ21,10.1080/07421222.2021.1962598,,,,,,
001523,article,"Dunn, Brian Kimball and Jensen, Matthew L. and Ralston, Ryan",Journal of Management Information Systems,Attribution of Responsibility after Failures within Platform Ecosystems,2021,38,2,,https://dblp.org/rec/journals/jmis/DunnJR21,10.1080/07421222.2021.1912937,,,,,,
001524,article,"Feng, Cong and Patel, Pankaj C. and Fay, Scott A.",Journal of Management Information Systems,The Value of the Structural Power of the Chief Information Officer in Enhancing Forward-Looking Firm Performance,2021,38,3,,https://dblp.org/rec/journals/jmis/FengPF21,10.1080/07421222.2021.1962599,,,,,,
001525,article,"Horner, Christy Galletta and Galletta, Dennis F. and Crawford, Jennifer and Shirsat, Abhijeet",Journal of Management Information Systems,Emotions: The Unexplored Fuel of Fake News on Social Media,2021,38,4,,https://dblp.org/rec/journals/jmis/HornerGCS21,10.1080/07421222.2021.1990610,,,,,,
001526,article,"Jenkins, Jeffrey L. and Valacich, Joseph S. and Zimbelman, Aaron F. and Zimbelman, Mark F.",Journal of Management Information Systems,Detecting Noncompliant Behavior in Organizations: How Online Survey Responses and Behaviors Reveal Risk,2021,38,3,,https://dblp.org/rec/journals/jmis/JenkinsVZZ21,10.1080/07421222.2021.1962600,,,,,,
001527,article,"Jung, JaeHwuen and Bapna, Ravi and Gupta, Alok and Sen, Soumya",Journal of Management Information Systems,Impact of Incentive Mechanism in Online Referral Programs: Evidence from Randomized Field Experiments,2021,38,1,,https://dblp.org/rec/journals/jmis/JungBGS21,10.1080/07421222.2021.1870384,,,,,,
001528,article,"Ng, Ka Chung and Tang, Jie and Lee, Dongwon",Journal of Management Information Systems,The Effect of Platform Intervention Policies on Fake News Dissemination and Survival: An Empirical Examination,2021,38,4,,https://dblp.org/rec/journals/jmis/NgTL21,10.1080/07421222.2021.1990612,,,,,,
001529,article,"Ramasubbu, Narayan and Kemerer, Chris F.",Journal of Management Information Systems,Controlling Technical Debt Remediation in Outsourced Enterprise Systems Maintenance: An Empirical Analysis,2021,38,1,,https://dblp.org/rec/journals/jmis/RamasubbuK21,10.1080/07421222.2021.1870377,,,,,,
001530,article,"Sarker, Suprateek and Henningsson, Stefan and Jensen, Thomas and Hedman, Jonas",Journal of Management Information Systems,Use Of Blockchain As A Resource For Combating Corruption In Global Shipping: An Interpretive Case Study,2021,38,2,,https://dblp.org/rec/journals/jmis/SarkerHJH21,10.1080/07421222.2021.1912919,,,,,,
001531,article,"Xie, Jiaheng and Zhang, Zhu and Liu, Xiao and Zeng, Daniel",Journal of Management Information Systems,Unveiling the Hidden Truth of Drug Addiction: A Social Media Approach Using Similarity Network-Based Deep Learning,2021,38,1,,https://dblp.org/rec/journals/jmis/XieZLZ21,10.1080/07421222.2021.1870388,,,,,,
001532,article,"Ye, Hua and Yang, Xueping and Wang, Xinwei and Stratopoulos, Theophanis C.",Journal of Management Information Systems,Monetization Of Digital Content: Drivers Of Revenue On Q&A Platforms,2021,38,2,,https://dblp.org/rec/journals/jmis/YeYWS21,10.1080/07421222.2021.1912934,,,,,,
001533,article,"Al-Natour, Sameh and Benbasat, Izak and Cenfetelli, Ron",Journal of Management Information Systems,Designing Online Virtual Advisors to Encourage Customer Self-disclosure: A Theoretical Model and an Empirical Test,2021,38,3,,https://dblp.org/rec/journals/jmis/Al-NatourBC21,10.1080/07421222.2021.1962595,,,,,,
001534,article,"Deng, Bingjie and Chau, Michael",Journal of Management Information Systems,The Effect of the Expressed Anger and Sadness on Online News Believability,2021,38,4,,https://dblp.org/rec/journals/jmis/DengC21,10.1080/07421222.2021.1990607,,,,,,
001535,article,"Ghoshal, Abhijeet and Mookerjee, Vijay S. and Sarkar, Sumit",Journal of Management Information Systems,Recommendations and Cross-selling: Pricing Strategies when Personalizing Firms Cross-sell,2021,38,2,,https://dblp.org/rec/journals/jmis/GhoshalMS21,10.1080/07421222.2021.1912930,,,,,,
001536,article,"Gimpel, Henner and Heger, Sebastian and Olenberger, Christian and Utz, Lena",Journal of Management Information Systems,The Effectiveness of Social Norms in Fighting Fake News on Social Media,2021,38,1,,https://dblp.org/rec/journals/jmis/GimpelHOU21,10.1080/07421222.2021.1870389,,,,,,
001537,article,"Kalgotra, Pankush and Sharda, Ramesh",Journal of Management Information Systems,When will I get out of the Hospital? Modeling Length of Stay using Comorbidity Networks,2021,38,4,,https://dblp.org/rec/journals/jmis/KalgotraS21,10.1080/07421222.2021.1990618,,,,,,
001538,article,"King, Kelvin and Wang, Bin and Escobari, Diego and Oraby, Tamer",Journal of Management Information Systems,Dynamic Effects of Falsehoods and Corrections on Social Media: A Theoretical Modeling and Empirical Evidence,2021,38,4,,https://dblp.org/rec/journals/jmis/KingWEO21,10.1080/07421222.2021.1990611,,,,,,
001539,article,"Kohli, Rajiv and Liang, Ting-Peng",Journal of Management Information Systems,Special Section: Strategic Integration of Blockchain Technology into Organizations,2021,38,2,,https://dblp.org/rec/journals/jmis/KohliL21,10.1080/07421222.2021.1912910,,,,,,
001540,article,"Lee, Seung Yoon and Son, Yoonseock and Oh, Wonseok",Journal of Management Information Systems,Effectiveness of Integrated Offline-and-Online Promotions in Omnichannel Targeting: A Randomized Field Experiment,2021,38,2,,https://dblp.org/rec/journals/jmis/LeeSO21,10.1080/07421222.2021.1912935,,,,,,
001541,article,"Li, Ziru and Hong, Yili and Zhang, Zhongju",Journal of Management Information Systems,The Empowering and Competition Effects of the Platform-Based Sharing Economy on the Supply and Demand Sides of the Labor Market,2021,38,1,,https://dblp.org/rec/journals/jmis/LiHZ21,10.1080/07421222.2021.1870387,,,,,,
